,vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,location_time,gps_speed,mileage,time_diff
51778,AA00004,AAA9101004,0,115.898326,28.70113,1,0,0,0,0,2018-08-07 10:31:14,0,6154,3.0
51779,AA00004,AAA9101004,0,115.898326,28.70113,1,0,0,0,0,2018-08-07 10:31:17,0,6154,1.0
51780,AA00004,AAA9101004,0,115.898326,28.70113,1,0,0,0,0,2018-08-07 10:31:18,0,6154,1.0
51781,AA00004,AAA9101004,0,115.898326,28.70113,1,0,0,0,0,2018-08-07 10:31:19,0,6154,1.0
51782,AA00004,AAA9101004,0,115.898326,28.70113,1,0,0,0,0,2018-08-07 10:31:20,0,6154,1.0
51783,AA00004,AAA9101004,0,115.898326,28.70113,1,0,0,0,0,2018-08-07 10:31:21,0,6154,1.0
51784,AA00004,AAA9101004,0,115.898326,28.70113,1,0,0,0,0,2018-08-07 10:31:22,0,6154,1.0
51785,AA00004,AAA9101004,0,115.898326,28.70113,1,0,0,0,0,2018-08-07 10:31:23,0,6154,1.0
51786,AA00004,AAA9101004,0,115.898326,28.70113,1,0,0,0,0,2018-08-07 10:31:24,0,6154,1.0
51787,AA00004,AAA9101004,0,115.898326,28.70113,1,0,0,0,0,2018-08-07 10:31:25,0,6154,1.0
51788,AA00004,AAA9101004,0,115.898326,28.70113,1,0,0,0,0,2018-08-07 10:31:26,0,6154,1.0
51789,AA00004,AAA9101004,0,115.898326,28.70113,1,0,0,0,0,2018-08-07 10:31:27,0,6154,1.0
51790,AA00004,AAA9101004,0,115.898326,28.70113,1,0,0,0,0,2018-08-07 10:31:28,0,6154,1.0
51791,AA00004,AAA9101004,0,115.898326,28.70113,1,0,0,0,0,2018-08-07 10:31:29,0,6154,1.0
51792,AA00004,AAA9101004,0,115.898326,28.70113,1,0,0,0,0,2018-08-07 10:31:30,0,6154,1.0
51793,AA00004,AAA9101004,0,115.898326,28.70113,1,0,0,0,0,2018-08-07 10:31:31,0,6154,1.0
51794,AA00004,AAA9101004,0,115.898326,28.70113,1,0,0,0,0,2018-08-07 10:31:32,0,6154,1.0
51795,AA00004,AAA9101004,0,115.898326,28.70113,1,0,0,0,0,2018-08-07 10:31:33,0,6154,1.0
51796,AA00004,AAA9101004,0,115.898326,28.70113,1,0,0,0,0,2018-08-07 10:31:34,0,6154,1.0
51797,AA00004,AAA9101004,0,115.898326,28.70113,1,0,0,0,0,2018-08-07 10:31:35,0,6154,1.0
51798,AA00004,AAA9101004,0,115.898326,28.70113,1,0,0,0,0,2018-08-07 10:31:36,0,6154,1.0
