,vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,location_time,gps_speed,mileage,time_diff
41900,AA00004,AAA9101004,173,114.794831,28.697115000000004,1,0,0,0,0,2018-08-07 01:00:04,0,6014,3.0
41901,AA00004,AAA9101004,173,114.794831,28.697115000000004,1,0,0,0,0,2018-08-07 01:00:07,0,6014,1.0
41902,AA00004,AAA9101004,173,114.794831,28.697115000000004,1,0,0,0,0,2018-08-07 01:00:08,0,6014,1.0
41903,AA00004,AAA9101004,173,114.794831,28.697115000000004,1,0,0,0,0,2018-08-07 01:00:09,0,6014,2.0
41904,AA00004,AAA9101004,173,114.794831,28.697115000000004,1,0,0,0,0,2018-08-07 01:00:11,0,6014,1.0
41905,AA00004,AAA9101004,173,114.794831,28.697115000000004,1,0,0,0,0,2018-08-07 01:00:12,0,6014,1.0
41906,AA00004,AAA9101004,173,114.794831,28.697115000000004,1,0,0,0,0,2018-08-07 01:00:13,0,6014,1.0
41907,AA00004,AAA9101004,173,114.794831,28.697115000000004,1,0,0,0,0,2018-08-07 01:00:14,0,6014,1.0
41908,AA00004,AAA9101004,173,114.794831,28.697115000000004,1,0,0,0,0,2018-08-07 01:00:15,0,6014,1.0
41909,AA00004,AAA9101004,173,114.794831,28.697115000000004,1,0,0,0,0,2018-08-07 01:00:16,0,6014,1.0
41910,AA00004,AAA9101004,124,114.794811,28.697113,1,0,0,0,0,2018-08-07 01:00:17,0,6014,1.0
41911,AA00004,AAA9101004,125,114.794821,28.697105,1,0,0,0,0,2018-08-07 01:00:18,0,6014,1.0
41912,AA00004,AAA9101004,125,114.794833,28.697095,1,0,0,0,0,2018-08-07 01:00:19,0,6014,1.0
41913,AA00004,AAA9101004,128,114.79485,28.69708,1,0,0,0,0,2018-08-07 01:00:20,10,6014,1.0
41914,AA00004,AAA9101004,131,114.794871,28.697061,1,0,0,0,0,2018-08-07 01:00:21,11,6014,1.0
41915,AA00004,AAA9101004,126,114.794898,28.697046000000004,1,0,0,0,0,2018-08-07 01:00:22,12,6014,1.0
41916,AA00004,AAA9101004,100,114.794935,28.697033,1,0,0,0,0,2018-08-07 01:00:23,13,6014,1.0
41917,AA00004,AAA9101004,127,114.79497,28.697016,1,0,0,0,0,2018-08-07 01:00:24,15,6014,1.0
41918,AA00004,AAA9101004,130,114.794998,28.696993,1,0,0,0,0,2018-08-07 01:00:25,13,6014,1.0
41919,AA00004,AAA9101004,140,114.795018,28.696971,1,0,0,0,0,2018-08-07 01:00:26,11,6014,1.0
41920,AA00004,AAA9101004,136,114.79505,28.696941,1,0,0,0,0,2018-08-07 01:00:27,18,6014,1.0
41921,AA00004,AAA9101004,137,114.795093,28.696903,1,0,0,0,0,2018-08-07 01:00:28,21,6014,1.0
41922,AA00004,AAA9101004,144,114.795128,28.696865000000006,1,0,0,0,0,2018-08-07 01:00:29,20,6014,1.0
41923,AA00004,AAA9101004,156,114.79515,28.696825,1,0,0,0,0,2018-08-07 01:00:30,17,6014,1.0
41924,AA00004,AAA9101004,172,114.79516,28.696781,1,0,0,0,0,2018-08-07 01:00:31,16,6014,2.0
41925,AA00004,AAA9101004,204,114.795148,28.696705,1,0,0,0,0,2018-08-07 01:00:33,16,6014,1.0
41926,AA00004,AAA9101004,212,114.795126,28.69667,1,0,0,0,0,2018-08-07 01:00:34,17,6014,1.0
41927,AA00004,AAA9101004,220,114.795093,28.696635,1,0,0,0,0,2018-08-07 01:00:35,18,6014,1.0
41928,AA00004,AAA9101004,242,114.795056,28.696613,1,0,0,0,0,2018-08-07 01:00:36,16,6014,1.0
41929,AA00004,AAA9101004,243,114.79501299999998,28.696590000000004,1,0,0,0,0,2018-08-07 01:00:37,17,6014,1.0
41930,AA00004,AAA9101004,258,114.79496,28.696576,1,0,0,0,0,2018-08-07 01:00:38,19,6014,1.0
41931,AA00004,AAA9101004,257,114.794905,28.696565000000003,1,0,0,0,0,2018-08-07 01:00:39,19,6014,1.0
41932,AA00004,AAA9101004,257,114.794846,28.69655,1,0,0,0,0,2018-08-07 01:00:40,20,6014,1.0
41933,AA00004,AAA9101004,263,114.79478600000002,28.696541,1,0,0,0,0,2018-08-07 01:00:41,21,6014,1.0
