,location_time,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,gps_speed,mileage,time_diff
0,2018-08-04 23:37:03,0,0,30108.0,AA00004,AAA9101004,0.0,115.9245150317943,28.650987369881467,1.0,0.0,0.0,0.0,0.0,0.0,5872.0,2.0
1,2018-08-04 23:37:04,1,1,,AA00004,AAA9101004,0.0,115.92451505457277,28.650988093520006,1.0,0.0,0.0,0.0,0.0,0.0,5872.0,
2,2018-08-04 23:37:05,2,2,30109.0,AA00004,AAA9101004,0.0,115.92451510164163,28.650988880705754,1.0,0.0,0.0,0.0,0.0,0.0,5872.0,2.0
3,2018-08-04 23:37:06,3,3,,AA00004,AAA9101004,0.0,115.92451520754673,28.650989157861332,1.0,0.0,0.0,0.0,0.0,0.0,5872.0,
4,2018-08-04 23:37:07,4,4,30110.0,AA00004,AAA9101004,0.0,115.92451537222236,28.65098911807947,1.0,0.0,0.0,0.0,0.0,0.0,5872.0,1.0
5,2018-08-04 23:37:08,5,5,30111.0,AA00004,AAA9101004,0.0,115.92451567554974,28.65098852345617,1.0,0.0,0.0,0.0,0.0,0.0,5872.0,1.0
6,2018-08-04 23:37:09,6,6,30112.0,AA00004,AAA9101004,0.0,115.92451585537948,28.65098731142701,1.0,0.0,0.0,0.0,0.0,0.0,5872.0,1.0
7,2018-08-04 23:37:10,7,7,30113.0,AA00004,AAA9101004,0.0,115.92451594025184,28.650986586095392,1.0,0.0,0.0,0.0,0.0,0.0,5872.0,1.0
8,2018-08-04 23:37:11,8,8,30114.0,AA00004,AAA9101004,0.0,115.92451597643345,28.65098624252195,1.0,0.0,0.0,0.0,0.0,0.0,5872.0,1.0
9,2018-08-04 23:37:12,9,9,30115.0,AA00004,AAA9101004,0.0,115.92451599099046,28.65098609576261,1.0,0.0,0.0,0.0,0.0,0.0,5872.0,1.0
10,2018-08-04 23:37:13,10,10,30116.0,AA00004,AAA9101004,0.0,115.9245159966322,28.65098603664022,1.0,0.0,0.0,0.0,0.0,0.0,5872.0,1.0
11,2018-08-04 23:37:14,11,11,30117.0,AA00004,AAA9101004,0.0,115.92451599876226,28.650986013705165,1.0,0.0,0.0,0.0,0.0,0.0,5872.0,1.0
