,location_time,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,gps_speed,mileage,time_diff
0,2018-08-06 00:12:09,0,0,40924.0,AA00004,AAA9101004,0.0,114.77780761429656,28.69888738392136,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,3.0
1,2018-08-06 00:12:10,1,1,,AA00004,AAA9101004,0.0,114.77780735314207,28.698888319122965,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,
2,2018-08-06 00:12:11,2,2,,AA00004,AAA9101004,0.0,114.77780683683761,28.698890162935246,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,
3,2018-08-06 00:12:12,3,3,40925.0,AA00004,AAA9101004,0.0,114.7778057312729,28.69889409994941,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
4,2018-08-06 00:12:13,4,4,40926.0,AA00004,AAA9101004,0.0,114.77780291666608,28.698904105661327,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
5,2018-08-06 00:12:14,5,5,40927.0,AA00004,AAA9101004,0.0,114.7777968393593,28.698925614272092,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
6,2018-08-06 00:12:15,6,6,40928.0,AA00004,AAA9101004,0.0,114.7777865233469,28.69896167952526,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,2.0
7,2018-08-06 00:12:16,7,7,,AA00004,AAA9101004,0.0,114.77778026064223,28.698981122549043,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,
8,2018-08-06 00:12:17,8,8,40929.0,AA00004,AAA9101004,0.0,114.77777589013735,28.698993882716273,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
9,2018-08-06 00:12:18,9,9,40930.0,AA00004,AAA9101004,0.0,114.77777377362916,28.699000989023926,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
10,2018-08-06 00:12:19,10,10,40931.0,AA00004,AAA9101004,0.0,114.77777129731774,28.699005048111452,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
11,2018-08-06 00:12:20,11,11,40932.0,AA00004,AAA9101004,0.0,114.77776902488752,28.699007829161044,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
12,2018-08-06 00:12:21,12,12,40933.0,AA00004,AAA9101004,0.0,114.7777675219322,28.699009384891703,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
13,2018-08-06 00:12:22,13,13,40934.0,AA00004,AAA9101004,0.0,114.77776754299721,28.699010474283412,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
14,2018-08-06 00:12:23,14,14,40935.0,AA00004,AAA9101004,0.0,114.77776929711543,28.699011730543802,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
15,2018-08-06 00:12:24,15,15,40936.0,AA00004,AAA9101004,0.0,114.77777298019325,28.699013356757295,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
16,2018-08-06 00:12:25,16,16,40937.0,AA00004,AAA9101004,0.0,114.77777790123224,28.699015202361508,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
17,2018-08-06 00:12:26,17,17,40938.0,AA00004,AAA9101004,0.0,114.77778305391762,28.69901705001868,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
18,2018-08-06 00:12:27,18,18,40939.0,AA00004,AAA9101004,0.0,114.77778825017208,28.699018309742172,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
19,2018-08-06 00:12:28,19,19,40940.0,AA00004,AAA9101004,0.0,114.77779332030606,28.69901855913977,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
20,2018-08-06 00:12:29,20,20,40941.0,AA00004,AAA9101004,0.0,114.77779728202204,28.699017771818223,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
21,2018-08-06 00:12:30,21,21,40942.0,AA00004,AAA9101004,0.0,114.77780113021637,28.699015779003965,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
22,2018-08-06 00:12:31,22,22,40943.0,AA00004,AAA9101004,0.0,114.77780315285297,28.699013279602635,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
23,2018-08-06 00:12:32,23,23,40944.0,AA00004,AAA9101004,0.0,114.77780387809294,28.69900999996333,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
