,location_time,Unnamed: 0,vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,gps_speed,mileage,time_diff
0,2018-08-01 23:05:01,10200.0,AA00004,AAA9101004,147.0,115.87348598211125,28.66006508713827,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,2.0
1,2018-08-01 23:05:02,,,,,115.87348595541697,28.660065217136037,,,,,,,,
2,2018-08-01 23:05:03,10201.0,AA00004,AAA9101004,147.0,115.87348592872269,28.660065347133802,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,2.0
3,2018-08-01 23:05:04,,,,,115.87348579537294,28.660065996567702,,,,,,,,
4,2018-08-01 23:05:05,10202.0,AA00004,AAA9101004,147.0,115.87348566202319,28.660066646001606,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
5,2018-08-01 23:05:06,10203.0,AA00004,AAA9101004,147.0,115.87348502294354,28.660069758441747,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
6,2018-08-01 23:05:07,10204.0,AA00004,AAA9101004,147.0,115.87348292185034,28.66007999121012,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,2.0
7,2018-08-01 23:05:08,,,,,115.8734762147834,28.66011265618266,,,,,,,,
8,2018-08-01 23:05:09,10205.0,AA00004,AAA9101004,3.0,115.87346950771644,28.6601453211552,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
9,2018-08-01 23:05:10,10206.0,AA00004,AAA9101004,14.0,115.87346954575344,28.660166495832343,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
10,2018-08-01 23:05:11,10207.0,AA00004,AAA9101004,11.0,115.8734748894657,28.660182427022047,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
11,2018-08-01 23:05:12,10208.0,AA00004,AAA9101004,21.0,115.87347857143341,28.66019750083262,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
12,2018-08-01 23:05:13,10209.0,AA00004,AAA9101004,27.0,115.87348610115798,28.660216316780637,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
13,2018-08-01 23:05:14,10210.0,AA00004,AAA9101004,23.0,115.87349527859715,28.660237103102183,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
14,2018-08-01 23:05:15,10211.0,AA00004,AAA9101004,19.0,115.87351235464678,28.660253554628078,1.0,0.0,0.0,0.0,0.0,12.0,5617.0,1.0
15,2018-08-01 23:05:16,10212.0,AA00004,AAA9101004,22.0,115.87352846502554,28.660275325147012,1.0,0.0,0.0,0.0,0.0,14.0,5617.0,1.0
16,2018-08-01 23:05:17,10213.0,AA00004,AAA9101004,31.0,115.87353778951099,28.660300574917944,1.0,0.0,0.0,0.0,0.0,13.0,5617.0,1.0
17,2018-08-01 23:05:18,10214.0,AA00004,AAA9101004,36.0,115.87354679903645,28.660344641256028,1.0,0.0,0.0,0.0,0.0,13.0,5617.0,1.0
18,2018-08-01 23:05:19,10215.0,AA00004,AAA9101004,27.0,115.87355850054371,28.660386674427244,1.0,0.0,0.0,0.0,0.0,17.0,5617.0,1.0
19,2018-08-01 23:05:20,10216.0,AA00004,AAA9101004,35.0,115.87357843277172,28.660429716780133,1.0,0.0,0.0,0.0,0.0,15.0,5617.0,1.0
20,2018-08-01 23:05:21,10217.0,AA00004,AAA9101004,18.0,115.8735990125769,28.66047532804889,1.0,0.0,0.0,0.0,0.0,22.0,5617.0,1.0
21,2018-08-01 23:05:22,10218.0,AA00004,AAA9101004,24.0,115.87361811485489,28.66052143019632,1.0,0.0,0.0,0.0,0.0,18.0,5617.0,1.0
22,2018-08-01 23:05:23,10219.0,AA00004,AAA9101004,24.0,115.87363738899577,28.660568176070974,1.0,0.0,0.0,0.0,0.0,17.0,5617.0,1.0
23,2018-08-01 23:05:24,10220.0,AA00004,AAA9101004,26.0,115.87365574886186,28.66061219269684,1.0,0.0,0.0,0.0,0.0,16.0,5617.0,1.0
24,2018-08-01 23:05:25,10221.0,AA00004,AAA9101004,20.0,115.87367373293864,28.66065799402313,1.0,0.0,0.0,0.0,0.0,17.0,5617.0,1.0
25,2018-08-01 23:05:26,10222.0,AA00004,AAA9101004,18.0,115.87368982105302,28.66070677912051,1.0,0.0,0.0,0.0,0.0,19.0,5617.0,1.0
26,2018-08-01 23:05:27,10223.0,AA00004,AAA9101004,20.0,115.87370564140095,28.660756730060427,1.0,0.0,0.0,0.0,0.0,19.0,5617.0,1.0
27,2018-08-01 23:05:28,10224.0,AA00004,AAA9101004,19.0,115.87372242150771,28.660809269788192,1.0,0.0,0.0,0.0,0.0,21.0,5617.0,1.0
28,2018-08-01 23:05:29,10225.0,AA00004,AAA9101004,19.0,115.87374132868332,28.66086370957186,1.0,0.0,0.0,0.0,0.0,22.0,5617.0,2.0
29,2018-08-01 23:05:30,,,,,115.87376222403012,28.660919211127823,,,,,,,,
30,2018-08-01 23:05:31,10226.0,AA00004,AAA9101004,21.0,115.87378311937691,28.660974712683785,1.0,0.0,0.0,0.0,0.0,23.0,5617.0,1.0
31,2018-08-01 23:05:32,10227.0,AA00004,AAA9101004,18.0,115.87380419335356,28.661032777026143,1.0,0.0,0.0,0.0,0.0,23.0,5617.0,1.0
32,2018-08-01 23:05:33,10228.0,AA00004,AAA9101004,17.0,115.87382406030811,28.661093500434426,1.0,0.0,0.0,0.0,0.0,23.0,5617.0,1.0
33,2018-08-01 23:05:34,10229.0,AA00004,AAA9101004,21.0,115.87384850654483,28.661154972670015,1.0,0.0,0.0,0.0,0.0,25.0,5617.0,1.0
34,2018-08-01 23:05:35,10230.0,AA00004,AAA9101004,24.0,115.8738767034413,28.661214907652106,1.0,0.0,0.0,0.0,0.0,25.0,5617.0,1.0
35,2018-08-01 23:05:36,10231.0,AA00004,AAA9101004,22.0,115.87390595292945,28.66127320809144,1.0,0.0,0.0,0.0,0.0,25.0,5617.0,1.0
36,2018-08-01 23:05:37,10232.0,AA00004,AAA9101004,24.0,115.87393662833053,28.66133181990948,1.0,0.0,0.0,0.0,0.0,26.0,5617.0,1.0
37,2018-08-01 23:05:38,10233.0,AA00004,AAA9101004,22.0,115.87396824393255,28.661393154961633,1.0,0.0,0.0,0.0,0.0,27.0,5617.0,1.0
38,2018-08-01 23:05:39,10234.0,AA00004,AAA9101004,23.0,115.87400022454301,28.66145771460571,1.0,0.0,0.0,0.0,0.0,28.0,5617.0,1.0
39,2018-08-01 23:05:40,10235.0,AA00004,AAA9101004,22.0,115.87403254114867,28.661526336269077,1.0,0.0,0.0,0.0,0.0,30.0,5617.0,1.0
40,2018-08-01 23:05:41,10236.0,AA00004,AAA9101004,22.0,115.87406417115409,28.661596957468284,1.0,0.0,0.0,0.0,0.0,32.0,5617.0,1.0
41,2018-08-01 23:05:42,10237.0,AA00004,AAA9101004,22.0,115.87409456091902,28.661669011382234,1.0,0.0,0.0,0.0,0.0,32.0,5617.0,1.0
42,2018-08-01 23:05:43,10238.0,AA00004,AAA9101004,22.0,115.8741272863597,28.66173958597037,1.0,0.0,0.0,0.0,0.0,31.0,5617.0,1.0
43,2018-08-01 23:05:44,10239.0,AA00004,AAA9101004,23.0,115.87415894394653,28.661808044665605,1.0,0.0,0.0,0.0,0.0,31.0,5617.0,1.0
44,2018-08-01 23:05:45,10240.0,AA00004,AAA9101004,24.0,115.87418902130942,28.661869088411745,1.0,0.0,0.0,0.0,0.0,30.0,5617.0,2.0
45,2018-08-01 23:05:46,,,,,115.87421015247324,28.66190931545727,,,,,,,,
46,2018-08-01 23:05:47,10241.0,AA00004,AAA9101004,26.0,115.87423128363706,28.661949542502793,1.0,0.0,0.0,0.0,0.0,27.0,5617.0,1.0
47,2018-08-01 23:05:48,10242.0,AA00004,AAA9101004,27.0,115.87425732826206,28.661996566752993,1.0,0.0,0.0,0.0,0.0,23.0,5617.0,1.0
48,2018-08-01 23:05:49,10243.0,AA00004,AAA9101004,26.0,115.87428236773437,28.6620444390683,1.0,0.0,0.0,0.0,0.0,21.0,5617.0,1.0
49,2018-08-01 23:05:50,10244.0,AA00004,AAA9101004,21.0,115.87430346842513,28.662094464744687,1.0,0.0,0.0,0.0,0.0,21.0,5617.0,1.0
50,2018-08-01 23:05:51,10245.0,AA00004,AAA9101004,17.0,115.87432078100264,28.66214668220316,1.0,0.0,0.0,0.0,0.0,21.0,5617.0,1.0
51,2018-08-01 23:05:52,10246.0,AA00004,AAA9101004,18.0,115.87433776588372,28.662196927767145,1.0,0.0,0.0,0.0,0.0,20.0,5617.0,1.0
52,2018-08-01 23:05:53,10247.0,AA00004,AAA9101004,16.0,115.87435440044601,28.66224856160213,1.0,0.0,0.0,0.0,0.0,21.0,5617.0,1.0
53,2018-08-01 23:05:54,10248.0,AA00004,AAA9101004,18.0,115.87437313056202,28.662304028507915,1.0,0.0,0.0,0.0,0.0,22.0,5617.0,1.0
54,2018-08-01 23:05:55,10249.0,AA00004,AAA9101004,18.0,115.8743920560452,28.66236402714281,1.0,0.0,0.0,0.0,0.0,24.0,5617.0,1.0
55,2018-08-01 23:05:56,10250.0,AA00004,AAA9101004,19.0,115.87441256173923,28.662428555463737,1.0,0.0,0.0,0.0,0.0,26.0,5617.0,1.0
56,2018-08-01 23:05:57,10251.0,AA00004,AAA9101004,17.0,115.87443540433789,28.662498404027225,1.0,0.0,0.0,0.0,0.0,29.0,5617.0,1.0
57,2018-08-01 23:05:58,10252.0,AA00004,AAA9101004,16.0,115.87445885196743,28.662573346230662,1.0,0.0,0.0,0.0,0.0,32.0,5617.0,1.0
58,2018-08-01 23:05:59,10253.0,AA00004,AAA9101004,15.0,115.87448357443685,28.662653295589568,1.0,0.0,0.0,0.0,0.0,34.0,5617.0,1.0
59,2018-08-01 23:06:00,10254.0,AA00004,AAA9101004,18.0,115.87451214915725,28.66273667996903,1.0,0.0,0.0,0.0,0.0,35.0,5617.0,1.0
60,2018-08-01 23:06:01,10255.0,AA00004,AAA9101004,16.0,115.87453945072214,28.6628210818253,1.0,0.0,0.0,0.0,0.0,35.0,5617.0,1.0
61,2018-08-01 23:06:02,10256.0,AA00004,AAA9101004,15.0,115.87456593037696,28.66290560612166,1.0,0.0,0.0,0.0,0.0,35.0,5617.0,1.0
62,2018-08-01 23:06:03,10257.0,AA00004,AAA9101004,16.0,115.87459230585142,28.662989541035426,1.0,0.0,0.0,0.0,0.0,35.0,5617.0,1.0
63,2018-08-01 23:06:04,10258.0,AA00004,AAA9101004,18.0,115.87462063533293,28.66307578188786,1.0,0.0,0.0,0.0,0.0,37.0,5617.0,1.0
64,2018-08-01 23:06:05,10259.0,AA00004,AAA9101004,15.0,115.87464841914601,28.66316169636681,1.0,0.0,0.0,0.0,0.0,35.0,5617.0,1.0
65,2018-08-01 23:06:06,10260.0,AA00004,AAA9101004,12.0,115.87467234110693,28.663248652860222,1.0,0.0,0.0,0.0,0.0,36.0,5617.0,1.0
66,2018-08-01 23:06:07,10261.0,AA00004,AAA9101004,14.0,115.87469527713486,28.663333593551798,1.0,0.0,0.0,0.0,0.0,35.0,5617.0,1.0
67,2018-08-01 23:06:08,10262.0,AA00004,AAA9101004,11.0,115.87471713150539,28.663416429695,1.0,0.0,0.0,0.0,0.0,36.0,5617.0,1.0
68,2018-08-01 23:06:09,10263.0,AA00004,AAA9101004,13.0,115.87474067899974,28.66349691610078,1.0,0.0,0.0,0.0,0.0,32.0,5617.0,1.0
69,2018-08-01 23:06:10,10264.0,AA00004,AAA9101004,12.0,115.87476524251277,28.663575780606045,1.0,0.0,0.0,0.0,0.0,32.0,5617.0,1.0
70,2018-08-01 23:06:11,10265.0,AA00004,AAA9101004,13.0,115.87479316160233,28.663654316818672,1.0,0.0,0.0,0.0,0.0,33.0,5617.0,1.0
71,2018-08-01 23:06:12,10266.0,AA00004,AAA9101004,15.0,115.87482132250439,28.663730334390998,1.0,0.0,0.0,0.0,0.0,32.0,5617.0,1.0
72,2018-08-01 23:06:13,10267.0,AA00004,AAA9101004,14.0,115.87484697329116,28.66380535597531,1.0,0.0,0.0,0.0,0.0,31.0,5617.0,1.0
73,2018-08-01 23:06:14,10268.0,AA00004,AAA9101004,13.0,115.87486809507043,28.66387342844181,1.0,0.0,0.0,0.0,0.0,28.0,5617.0,1.0
74,2018-08-01 23:06:15,10269.0,AA00004,AAA9101004,16.0,115.8748848700655,28.663931667512127,1.0,0.0,0.0,0.0,0.0,23.0,5617.0,1.0
75,2018-08-01 23:06:16,10270.0,AA00004,AAA9101004,20.0,115.8748999542845,28.66398043092007,1.0,0.0,0.0,0.0,0.0,19.0,5617.0,1.0
76,2018-08-01 23:06:17,10271.0,AA00004,AAA9101004,15.0,115.8749104810551,28.664020860997294,1.0,0.0,0.0,0.0,0.0,16.0,5617.0,1.0
77,2018-08-01 23:06:18,10272.0,AA00004,AAA9101004,13.0,115.8749172386089,28.66405360129266,1.0,0.0,0.0,0.0,0.0,13.0,5617.0,1.0
78,2018-08-01 23:06:19,10273.0,AA00004,AAA9101004,10.0,115.87491986416262,28.664079759552457,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
79,2018-08-01 23:06:20,10274.0,AA00004,AAA9101004,16.0,115.87492228645463,28.66409807623172,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,2.0
80,2018-08-01 23:06:21,,,,,115.87492364103433,28.664112017910014,,,,,,,,
81,2018-08-01 23:06:22,10275.0,AA00004,AAA9101004,6.0,115.87492499561404,28.664125959588308,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
82,2018-08-01 23:06:23,10276.0,AA00004,AAA9101004,6.0,115.87492484728264,28.664133855368515,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
83,2018-08-01 23:06:24,10277.0,AA00004,AAA9101004,6.0,115.87492447043235,28.664138542014356,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
84,2018-08-01 23:06:25,10278.0,AA00004,AAA9101004,6.0,115.8749233011647,28.66414104699333,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
85,2018-08-01 23:06:26,10279.0,AA00004,AAA9101004,6.0,115.87492258254387,28.66414362229098,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
86,2018-08-01 23:06:27,10280.0,AA00004,AAA9101004,6.0,115.87492123926349,28.6641441360442,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
87,2018-08-01 23:06:28,10281.0,AA00004,AAA9101004,6.0,115.87492025400391,28.66414335701097,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
88,2018-08-01 23:06:29,10282.0,AA00004,AAA9101004,6.0,115.87491964882238,28.66414311219352,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
89,2018-08-01 23:06:30,10283.0,AA00004,AAA9101004,6.0,115.87491851815744,28.664143035257784,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
90,2018-08-01 23:06:31,10284.0,AA00004,AAA9101004,6.0,115.87491816283568,28.664143011080064,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
91,2018-08-01 23:06:32,10285.0,AA00004,AAA9101004,6.0,115.87491805117259,28.664143003482007,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
92,2018-08-01 23:06:33,10286.0,AA00004,AAA9101004,6.0,115.87491801608145,28.66414300109425,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
93,2018-08-01 23:06:34,10287.0,AA00004,AAA9101004,6.0,115.87491800505374,28.664143000343877,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
94,2018-08-01 23:06:35,10288.0,AA00004,AAA9101004,6.0,115.87491800158818,28.664143000108066,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
95,2018-08-01 23:06:36,10289.0,AA00004,AAA9101004,6.0,115.8749180004991,28.66414300003396,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
96,2018-08-01 23:06:37,10290.0,AA00004,AAA9101004,6.0,115.87491800015685,28.66414300001067,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
97,2018-08-01 23:06:38,10291.0,AA00004,AAA9101004,6.0,115.87491800004929,28.664143000003353,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
98,2018-08-01 23:06:39,10292.0,AA00004,AAA9101004,6.0,115.87491800001548,28.664143000001054,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
99,2018-08-01 23:06:40,10293.0,AA00004,AAA9101004,6.0,115.87491800000485,28.664143000000333,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
100,2018-08-01 23:06:41,10294.0,AA00004,AAA9101004,6.0,115.87491800000151,28.664143000000106,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
101,2018-08-01 23:06:42,10295.0,AA00004,AAA9101004,6.0,115.87491800000048,28.66414300000003,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
102,2018-08-01 23:06:43,10296.0,AA00004,AAA9101004,6.0,115.87491800000015,28.66414300000001,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
103,2018-08-01 23:06:44,10297.0,AA00004,AAA9101004,6.0,115.87491800000004,28.664143000000003,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
104,2018-08-01 23:06:45,10298.0,AA00004,AAA9101004,6.0,115.87491800000001,28.664143,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
105,2018-08-01 23:06:46,10299.0,AA00004,AAA9101004,6.0,115.874918,28.664143,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
106,2018-08-01 23:06:47,10300.0,AA00004,AAA9101004,6.0,115.874918,28.664143,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
107,2018-08-01 23:06:48,10301.0,AA00004,AAA9101004,6.0,115.874918,28.664143,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
108,2018-08-01 23:06:49,10302.0,AA00004,AAA9101004,6.0,115.874918,28.664143,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
109,2018-08-01 23:06:50,10303.0,AA00004,AAA9101004,6.0,115.874918,28.664143,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
110,2018-08-01 23:06:51,10304.0,AA00004,AAA9101004,6.0,115.874918,28.664143,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
111,2018-08-01 23:06:52,10305.0,AA00004,AAA9101004,6.0,115.874918,28.664143,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
112,2018-08-01 23:06:53,10306.0,AA00004,AAA9101004,6.0,115.874918,28.664143,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
113,2018-08-01 23:06:54,10307.0,AA00004,AAA9101004,6.0,115.874918,28.664143,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
114,2018-08-01 23:06:55,10308.0,AA00004,AAA9101004,6.0,115.874918,28.664143000000003,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
115,2018-08-01 23:06:56,10309.0,AA00004,AAA9101004,6.0,115.874918,28.664143000000006,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
116,2018-08-01 23:06:57,10310.0,AA00004,AAA9101004,6.0,115.874918,28.664143000000017,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
117,2018-08-01 23:06:58,10311.0,AA00004,AAA9101004,6.0,115.874918,28.664143000000053,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
118,2018-08-01 23:06:59,10312.0,AA00004,AAA9101004,6.0,115.874918,28.664143000000173,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
119,2018-08-01 23:07:00,10313.0,AA00004,AAA9101004,6.0,115.87491799999998,28.66414300000055,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
120,2018-08-01 23:07:01,10314.0,AA00004,AAA9101004,6.0,115.87491799999995,28.66414300000175,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
121,2018-08-01 23:07:02,10315.0,AA00004,AAA9101004,6.0,115.87491799999984,28.664143000005573,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
122,2018-08-01 23:07:03,10316.0,AA00004,AAA9101004,6.0,115.87491799999948,28.664143000017734,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
123,2018-08-01 23:07:04,10317.0,AA00004,AAA9101004,6.0,115.87491799999839,28.664143000056434,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
124,2018-08-01 23:07:05,10318.0,AA00004,AAA9101004,6.0,115.87491799999486,28.66414300017958,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
125,2018-08-01 23:07:06,10319.0,AA00004,AAA9101004,6.0,115.87491799998367,28.664143000571435,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
126,2018-08-01 23:07:07,10320.0,AA00004,AAA9101004,6.0,115.87491799994802,28.664143001818367,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
127,2018-08-01 23:07:08,10321.0,AA00004,AAA9101004,6.0,115.87491799983462,28.664143005786222,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
128,2018-08-01 23:07:09,10322.0,AA00004,AAA9101004,6.0,115.87491799947377,28.664143018412332,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
129,2018-08-01 23:07:10,10323.0,AA00004,AAA9101004,6.0,115.8749179983255,28.664143058589868,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
130,2018-08-01 23:07:11,10324.0,AA00004,AAA9101004,6.0,115.87491799467163,28.664143186438764,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
131,2018-08-01 23:07:12,10325.0,AA00004,AAA9101004,6.0,115.87491798304475,28.66414359326662,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
132,2018-08-01 23:07:13,10326.0,AA00004,AAA9101004,6.0,115.87491794604719,28.664144887833164,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
133,2018-08-01 23:07:14,10327.0,AA00004,AAA9101004,6.0,115.87491782831819,28.66414900727219,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
134,2018-08-01 23:07:15,10328.0,AA00004,AAA9101004,3.0,115.87491745369584,28.664162115735355,1.0,0.0,0.0,0.0,0.0,0.0,5617.0,1.0
