,location_time,Unnamed: 0,Unnamed: 0.1,vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,gps_speed,mileage,time_diff
0,2018-08-07 01:00:04,0,41900.0,AA00004,AAA9101004,173.0,114.79483099994745,28.69711499997747,1.0,0.0,0.0,0.0,0.0,0.0,6014.0,3.0
1,2018-08-07 01:00:05,1,,AA00004,AAA9101004,173.0,114.79483099987087,28.69711499994471,1.0,0.0,0.0,0.0,0.0,0.0,6014.0,
2,2018-08-07 01:00:06,2,,AA00004,AAA9101004,173.0,114.79483099979427,28.697114999911946,1.0,0.0,0.0,0.0,0.0,0.0,6014.0,
3,2018-08-07 01:00:07,3,41901.0,AA00004,AAA9101004,173.0,114.79483099971769,28.697114999879176,1.0,0.0,0.0,0.0,0.0,0.0,6014.0,1.0
4,2018-08-07 01:00:08,4,41902.0,AA00004,AAA9101004,173.0,114.79483099922692,28.69711499966917,1.0,0.0,0.0,0.0,0.0,0.0,6014.0,1.0
5,2018-08-07 01:00:09,5,41903.0,AA00004,AAA9101004,173.0,114.79483099760195,28.69711499897391,1.0,0.0,0.0,0.0,0.0,0.0,6014.0,2.0
6,2018-08-07 01:00:10,6,,AA00004,AAA9101004,173.0,114.79483099245884,28.697114996773585,1.0,0.0,0.0,0.0,0.0,0.0,6014.0,
7,2018-08-07 01:00:11,7,41904.0,AA00004,AAA9101004,173.0,114.7948309873157,28.697114994573266,1.0,0.0,0.0,0.0,0.0,0.0,6014.0,1.0
8,2018-08-07 01:00:12,8,41905.0,AA00004,AAA9101004,173.0,114.79483096356368,28.697114984413037,1.0,0.0,0.0,0.0,0.0,0.0,6014.0,1.0
9,2018-08-07 01:00:13,9,41906.0,AA00004,AAA9101004,173.0,114.79483088635645,28.697114951390013,1.0,0.0,0.0,0.0,0.0,0.0,6014.0,1.0
10,2018-08-07 01:00:14,10,41907.0,AA00004,AAA9101004,173.0,114.79483064242471,28.69711484706629,1.0,0.0,0.0,0.0,0.0,0.0,6014.0,1.0
11,2018-08-07 01:00:15,11,41908.0,AA00004,AAA9101004,173.0,114.79482987390007,28.69711451842084,1.0,0.0,0.0,0.0,0.0,0.0,6014.0,1.0
12,2018-08-07 01:00:16,12,41909.0,AA00004,AAA9101004,173.0,114.79482745329264,28.697113483399573,1.0,0.0,0.0,0.0,0.0,0.0,6014.0,1.0
13,2018-08-07 01:00:17,13,41910.0,AA00004,AAA9101004,124.0,114.79481982936888,28.69711022384293,1.0,0.0,0.0,0.0,0.0,0.0,6014.0,1.0
14,2018-08-07 01:00:18,14,41911.0,AA00004,AAA9101004,125.0,114.79482515894584,28.697102892063203,1.0,0.0,0.0,0.0,0.0,0.0,6014.0,1.0
15,2018-08-07 01:00:19,15,41912.0,AA00004,AAA9101004,125.0,114.79483659009053,28.69709246827362,1.0,0.0,0.0,0.0,0.0,0.0,6014.0,1.0
16,2018-08-07 01:00:20,16,41913.0,AA00004,AAA9101004,128.0,114.79485328824668,28.69707833085857,1.0,0.0,0.0,0.0,0.0,10.0,6014.0,1.0
17,2018-08-07 01:00:21,17,41914.0,AA00004,AAA9101004,131.0,114.79487481057241,28.697061745077118,1.0,0.0,0.0,0.0,0.0,11.0,6014.0,1.0
18,2018-08-07 01:00:22,18,41915.0,AA00004,AAA9101004,126.0,114.79490192333708,28.697046252143288,1.0,0.0,0.0,0.0,0.0,12.0,6014.0,1.0
19,2018-08-07 01:00:23,19,41916.0,AA00004,AAA9101004,100.0,114.7949347919824,28.697031129011307,1.0,0.0,0.0,0.0,0.0,13.0,6014.0,1.0
20,2018-08-07 01:00:24,20,41917.0,AA00004,AAA9101004,127.0,114.79496735546972,28.697013261481143,1.0,0.0,0.0,0.0,0.0,15.0,6014.0,1.0
21,2018-08-07 01:00:25,21,41918.0,AA00004,AAA9101004,130.0,114.79499603922906,28.696991377072468,1.0,0.0,0.0,0.0,0.0,13.0,6014.0,1.0
22,2018-08-07 01:00:26,22,41919.0,AA00004,AAA9101004,140.0,114.79502184638281,28.696967112147078,1.0,0.0,0.0,0.0,0.0,11.0,6014.0,1.0
23,2018-08-07 01:00:27,23,41920.0,AA00004,AAA9101004,136.0,114.7950532965678,28.696937144401797,1.0,0.0,0.0,0.0,0.0,18.0,6014.0,1.0
24,2018-08-07 01:00:28,24,41921.0,AA00004,AAA9101004,137.0,114.79508958315614,28.696901521154963,1.0,0.0,0.0,0.0,0.0,21.0,6014.0,1.0
25,2018-08-07 01:00:29,25,41922.0,AA00004,AAA9101004,144.0,114.79512085694901,28.69686372875152,1.0,0.0,0.0,0.0,0.0,20.0,6014.0,1.0
26,2018-08-07 01:00:30,26,41923.0,AA00004,AAA9101004,156.0,114.79514165126729,28.69682407174215,1.0,0.0,0.0,0.0,0.0,17.0,6014.0,1.0
27,2018-08-07 01:00:31,27,41924.0,AA00004,AAA9101004,172.0,114.79515019726485,28.69678305324614,1.0,0.0,0.0,0.0,0.0,16.0,6014.0,2.0
28,2018-08-07 01:00:32,28,,AA00004,AAA9101004,172.0,114.79514436175549,28.69674504660569,1.0,0.0,0.0,0.0,0.0,16.0,6014.0,
29,2018-08-07 01:00:33,29,41925.0,AA00004,AAA9101004,204.0,114.79513852624615,28.696707039965247,1.0,0.0,0.0,0.0,0.0,16.0,6014.0,1.0
30,2018-08-07 01:00:34,30,41926.0,AA00004,AAA9101004,212.0,114.79511879187487,28.69667202569581,1.0,0.0,0.0,0.0,0.0,17.0,6014.0,1.0
31,2018-08-07 01:00:35,31,41927.0,AA00004,AAA9101004,220.0,114.79508848252031,28.69663998283981,1.0,0.0,0.0,0.0,0.0,18.0,6014.0,1.0
32,2018-08-07 01:00:36,32,41928.0,AA00004,AAA9101004,242.0,114.7950515455628,28.69661524895861,1.0,0.0,0.0,0.0,0.0,16.0,6014.0,1.0
33,2018-08-07 01:00:37,33,41929.0,AA00004,AAA9101004,243.0,114.79500807352389,28.69659381394416,1.0,0.0,0.0,0.0,0.0,17.0,6014.0,1.0
34,2018-08-07 01:00:38,34,41930.0,AA00004,AAA9101004,258.0,114.79495737386186,28.696577973351694,1.0,0.0,0.0,0.0,0.0,19.0,6014.0,1.0
35,2018-08-07 01:00:39,35,41931.0,AA00004,AAA9101004,257.0,114.7949028213987,28.696565027338977,1.0,0.0,0.0,0.0,0.0,19.0,6014.0,1.0
36,2018-08-07 01:00:40,36,41932.0,AA00004,AAA9101004,257.0,114.79484507273372,28.696552121453422,1.0,0.0,0.0,0.0,0.0,20.0,6014.0,1.0
37,2018-08-07 01:00:41,37,41933.0,AA00004,AAA9101004,263.0,114.79478596366158,28.69654232736581,1.0,0.0,0.0,0.0,0.0,21.0,6014.0,1.0
38,2018-08-07 01:00:42,38,41934.0,AA00004,AAA9101004,263.0,114.79472680126192,28.69653448028325,1.0,0.0,0.0,0.0,0.0,21.0,6014.0,1.0
39,2018-08-07 01:00:43,39,41935.0,AA00004,AAA9101004,262.0,114.79467028145571,28.696528804486057,1.0,0.0,0.0,0.0,0.0,19.0,6014.0,1.0
40,2018-08-07 01:00:44,40,41936.0,AA00004,AAA9101004,263.0,114.79461710873787,28.69652430869675,1.0,0.0,0.0,0.0,0.0,18.0,6014.0,1.0
41,2018-08-07 01:00:45,41,41937.0,AA00004,AAA9101004,263.0,114.79456702971011,28.69652173250289,1.0,0.0,0.0,0.0,0.0,18.0,6014.0,1.0
42,2018-08-07 01:00:46,42,41938.0,AA00004,AAA9101004,267.0,114.79451992843843,28.69652023073369,1.0,0.0,0.0,0.0,0.0,16.0,6014.0,1.0
43,2018-08-07 01:00:47,43,41939.0,AA00004,AAA9101004,264.0,114.79447272218883,28.696517600591324,1.0,0.0,0.0,0.0,0.0,17.0,6014.0,1.0
44,2018-08-07 01:00:48,44,41940.0,AA00004,AAA9101004,263.0,114.79442804254779,28.69651438456855,1.0,0.0,0.0,0.0,0.0,16.0,6014.0,1.0
45,2018-08-07 01:00:49,45,41941.0,AA00004,AAA9101004,260.0,114.794386359513,28.696510265795354,1.0,0.0,0.0,0.0,0.0,14.0,6014.0,1.0
46,2018-08-07 01:00:50,46,41942.0,AA00004,AAA9101004,259.0,114.79434667101314,28.696505070061136,1.0,0.0,0.0,0.0,0.0,13.0,6014.0,1.0
47,2018-08-07 01:00:51,47,41943.0,AA00004,AAA9101004,260.0,114.79430503278269,28.69649851029124,1.0,0.0,0.0,0.0,0.0,13.0,6014.0,1.0
48,2018-08-07 01:00:52,48,41944.0,AA00004,AAA9101004,256.0,114.7942619755763,28.696489765400578,1.0,0.0,0.0,0.0,0.0,15.0,6014.0,1.0
49,2018-08-07 01:00:53,49,41945.0,AA00004,AAA9101004,258.0,114.79421741546427,28.696479209588915,1.0,0.0,0.0,0.0,0.0,16.0,6014.0,1.0
50,2018-08-07 01:00:54,50,41946.0,AA00004,AAA9101004,251.0,114.79417199783155,28.69646309393941,1.0,0.0,0.0,0.0,0.0,17.0,6014.0,1.0
51,2018-08-07 01:00:55,51,41947.0,AA00004,AAA9101004,236.0,114.79412951125346,28.696439781966195,1.0,0.0,0.0,0.0,0.0,18.0,6014.0,1.0
52,2018-08-07 01:00:56,52,41948.0,AA00004,AAA9101004,220.0,114.79409364315858,28.696407349212972,1.0,0.0,0.0,0.0,0.0,18.0,6014.0,1.0
53,2018-08-07 01:00:57,53,41949.0,AA00004,AAA9101004,204.0,114.79407045538782,28.696369561315546,1.0,0.0,0.0,0.0,0.0,17.0,6014.0,1.0
