,location_time,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,gps_speed,mileage,time_diff
0,2018-08-01 22:32:29,0,0,0,9144.0,AA00004,AAA9101004,0.0,115.92449571237586,28.650890880697613,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,2.0
1,2018-08-01 22:32:30,1,1,1,,AA00004,AAA9101004,0.0,115.92449476017471,28.650891277338935,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,
2,2018-08-01 22:32:31,2,2,2,9145.0,AA00004,AAA9101004,0.0,115.92449291710857,28.650892093099518,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,2.0
3,2018-08-01 22:32:32,3,3,3,,AA00004,AAA9101004,0.0,115.92449018034209,28.650893444397514,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,
4,2018-08-01 22:32:33,4,4,4,9146.0,AA00004,AAA9101004,0.0,115.92448777003467,28.65089511856921,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,1.0
5,2018-08-01 22:32:34,5,5,5,9147.0,AA00004,AAA9101004,0.0,115.92448692682486,28.650896975750314,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,1.0
6,2018-08-01 22:32:35,6,6,6,9148.0,AA00004,AAA9101004,0.0,115.92448718354923,28.65089897089164,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,1.0
7,2018-08-01 22:32:36,7,7,7,9149.0,AA00004,AAA9101004,0.0,115.92448801132636,28.650900856691184,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,1.0
8,2018-08-01 22:32:37,8,8,8,9150.0,AA00004,AAA9101004,0.0,115.9244889276493,28.650902675980024,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,1.0
9,2018-08-01 22:32:38,9,9,9,9151.0,AA00004,AAA9101004,0.0,115.92448956133741,28.650904535537357,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,1.0
10,2018-08-01 22:32:39,10,10,10,9152.0,AA00004,AAA9101004,0.0,115.92448971547515,28.650906650479907,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,1.0
11,2018-08-01 22:32:40,11,11,11,9153.0,AA00004,AAA9101004,0.0,115.92448907496023,28.650908828638904,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,1.0
12,2018-08-01 22:32:41,12,12,12,9154.0,AA00004,AAA9101004,0.0,115.9244879661064,28.650910633646834,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,1.0
13,2018-08-01 22:32:42,13,13,13,9155.0,AA00004,AAA9101004,0.0,115.92448707798052,28.650911789595185,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,1.0
14,2018-08-01 22:32:43,14,14,14,9156.0,AA00004,AAA9101004,0.0,115.92448653625105,28.6509124241039,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,1.0
15,2018-08-01 22:32:44,15,15,15,9157.0,AA00004,AAA9101004,0.0,115.92448624966083,28.65091274000202,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,1.0
16,2018-08-01 22:32:45,16,16,16,9158.0,AA00004,AAA9101004,0.0,115.9244861108085,28.6509128871616,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,1.0
17,2018-08-01 22:32:46,17,17,17,9159.0,AA00004,AAA9101004,0.0,115.92448604744037,28.650912952506058,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,1.0
18,2018-08-01 22:32:47,18,18,18,9160.0,AA00004,AAA9101004,0.0,115.92448601974793,28.65091298049194,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,1.0
19,2018-08-01 22:32:48,19,19,19,9161.0,AA00004,AAA9101004,0.0,115.92448600803752,28.650912992144924,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,1.0
20,2018-08-01 22:32:49,20,20,20,9162.0,AA00004,AAA9101004,0.0,115.9244860032116,28.650912996888867,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,1.0
21,2018-08-01 22:32:50,21,21,21,9163.0,AA00004,AAA9101004,0.0,115.92448600126373,28.650912998784797,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,1.0
22,2018-08-01 22:32:51,22,22,22,9164.0,AA00004,AAA9101004,0.0,115.92448600049086,28.65091299953095,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,1.0
23,2018-08-01 22:32:52,23,23,23,9165.0,AA00004,AAA9101004,0.0,115.92448600018855,28.650912999820797,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,1.0
