,location_time,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,gps_speed,mileage,time_diff
0,2018-08-03 00:59:55,0,0,27140.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,2.0
1,2018-08-03 00:59:56,1,1,,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,
2,2018-08-03 00:59:57,2,2,27141.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,2.0
3,2018-08-03 00:59:58,3,3,,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,
4,2018-08-03 00:59:59,4,4,27142.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
5,2018-08-03 01:00:00,5,5,27143.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
6,2018-08-03 01:00:01,6,6,27144.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
7,2018-08-03 01:00:02,7,7,27145.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
8,2018-08-03 01:00:03,8,8,27146.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
9,2018-08-03 01:00:04,9,9,27147.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
10,2018-08-03 01:00:05,10,10,27148.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
11,2018-08-03 01:00:06,11,11,27149.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
12,2018-08-03 01:00:07,12,12,27150.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
13,2018-08-03 01:00:08,13,13,27151.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
14,2018-08-03 01:00:09,14,14,27152.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
15,2018-08-03 01:00:10,15,15,27153.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
16,2018-08-03 01:00:11,16,16,27154.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
17,2018-08-03 01:00:12,17,17,27155.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
18,2018-08-03 01:00:13,18,18,27156.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
19,2018-08-03 01:00:14,19,19,27157.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
20,2018-08-03 01:00:15,20,20,27158.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
21,2018-08-03 01:00:16,21,21,27159.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
22,2018-08-03 01:00:17,22,22,27160.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
23,2018-08-03 01:00:18,23,23,27161.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
24,2018-08-03 01:00:19,24,24,27162.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
25,2018-08-03 01:00:20,25,25,27163.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,2.0
26,2018-08-03 01:00:21,26,26,,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,
27,2018-08-03 01:00:22,27,27,27164.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
28,2018-08-03 01:00:23,28,28,27165.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
29,2018-08-03 01:00:24,29,29,27166.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,2.0
30,2018-08-03 01:00:25,30,30,,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,
31,2018-08-03 01:00:26,31,31,27167.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,2.0
32,2018-08-03 01:00:27,32,32,,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,
33,2018-08-03 01:00:28,33,33,27168.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
34,2018-08-03 01:00:29,34,34,27169.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
35,2018-08-03 01:00:30,35,35,27170.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
36,2018-08-03 01:00:31,36,36,27171.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
37,2018-08-03 01:00:32,37,37,27172.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
38,2018-08-03 01:00:33,38,38,27173.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
39,2018-08-03 01:00:34,39,39,27174.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
40,2018-08-03 01:00:35,40,40,27175.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
41,2018-08-03 01:00:36,41,41,27176.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
42,2018-08-03 01:00:37,42,42,27177.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
43,2018-08-03 01:00:38,43,43,27178.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
44,2018-08-03 01:00:39,44,44,27179.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
45,2018-08-03 01:00:40,45,45,27180.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
46,2018-08-03 01:00:41,46,46,27181.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
47,2018-08-03 01:00:42,47,47,27182.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
48,2018-08-03 01:00:43,48,48,27183.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
49,2018-08-03 01:00:44,49,49,27184.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
50,2018-08-03 01:00:45,50,50,27185.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
51,2018-08-03 01:00:46,51,51,27186.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
52,2018-08-03 01:00:47,52,52,27187.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
53,2018-08-03 01:00:48,53,53,27188.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
54,2018-08-03 01:00:49,54,54,27189.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
55,2018-08-03 01:00:50,55,55,27190.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
56,2018-08-03 01:00:51,56,56,27191.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
57,2018-08-03 01:00:52,57,57,27192.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
58,2018-08-03 01:00:53,58,58,27193.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
59,2018-08-03 01:00:54,59,59,27194.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
60,2018-08-03 01:00:55,60,60,27195.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
61,2018-08-03 01:00:56,61,61,27196.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
62,2018-08-03 01:00:57,62,62,27197.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
63,2018-08-03 01:00:58,63,63,27198.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
64,2018-08-03 01:00:59,64,64,27199.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
65,2018-08-03 01:01:00,65,65,27200.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
66,2018-08-03 01:01:01,66,66,27201.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
67,2018-08-03 01:01:02,67,67,27202.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
68,2018-08-03 01:01:03,68,68,27203.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
69,2018-08-03 01:01:04,69,69,27204.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
70,2018-08-03 01:01:05,70,70,27205.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
71,2018-08-03 01:01:06,71,71,27206.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
72,2018-08-03 01:01:07,72,72,27207.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
73,2018-08-03 01:01:08,73,73,27208.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
74,2018-08-03 01:01:09,74,74,27209.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
75,2018-08-03 01:01:10,75,75,27210.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
76,2018-08-03 01:01:11,76,76,27211.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
77,2018-08-03 01:01:12,77,77,27212.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
78,2018-08-03 01:01:13,78,78,27213.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
79,2018-08-03 01:01:14,79,79,27214.0,AA00004,AAA9101004,0.0,115.92325500000001,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
