,Unnamed: 0,vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,location_time,gps_speed,mileage,time_diff
0,4612,AB00006,AAA7109006,61,115.649331,24.959965,1,0,0,0,0,2018-07-31 00:59:26,0,4466,5.0
1,4613,AB00006,AAA7109006,61,115.649331,24.959965,1,0,0,0,0,2018-07-31 00:59:31,0,4466,1.0
2,4614,AB00006,AAA7109006,61,115.649331,24.959965,1,0,0,0,0,2018-07-31 00:59:32,0,4466,1.0
3,4615,AB00006,AAA7109006,61,115.649331,24.959965,1,0,0,0,0,2018-07-31 00:59:33,0,4466,1.0
4,4616,AB00006,AAA7109006,61,115.649331,24.959965,1,0,0,0,0,2018-07-31 00:59:34,0,4466,2.0
5,4617,AB00006,AAA7109006,61,115.649331,24.959965,1,0,0,0,0,2018-07-31 00:59:36,0,4466,1.0
6,4618,AB00006,AAA7109006,61,115.649331,24.959965,1,0,0,0,0,2018-07-31 00:59:37,0,4466,1.0
7,4619,AB00006,AAA7109006,61,115.649331,24.959965,1,0,0,0,0,2018-07-31 00:59:38,0,4466,2.0
8,4620,AB00006,AAA7109006,61,115.649331,24.959965,1,0,0,0,0,2018-07-31 00:59:40,0,4466,1.0
9,4621,AB00006,AAA7109006,61,115.649331,24.959965,1,0,0,0,0,2018-07-31 00:59:41,0,4466,1.0
10,4622,AB00006,AAA7109006,61,115.649331,24.959965,1,0,0,0,0,2018-07-31 00:59:42,0,4466,1.0
11,4623,AB00006,AAA7109006,61,115.649331,24.959965,1,0,0,0,0,2018-07-31 00:59:43,0,4466,1.0
12,4624,AB00006,AAA7109006,61,115.649331,24.959965,1,0,0,0,0,2018-07-31 00:59:44,0,4466,1.0
13,4625,AB00006,AAA7109006,61,115.649331,24.959965,1,0,0,0,0,2018-07-31 00:59:45,0,4466,1.0
14,4626,AB00006,AAA7109006,61,115.649331,24.959965,1,0,0,0,0,2018-07-31 00:59:46,0,4466,2.0
15,4627,AB00006,AAA7109006,61,115.649331,24.959965,1,0,0,0,0,2018-07-31 00:59:48,0,4466,1.0
16,4628,AB00006,AAA7109006,61,115.649331,24.959965,1,0,0,0,0,2018-07-31 00:59:49,0,4466,1.0
17,4629,AB00006,AAA7109006,61,115.649331,24.959965,1,0,0,0,0,2018-07-31 00:59:50,0,4466,1.0
