,location_time,Unnamed: 0,vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,gps_speed,mileage,time_diff
0,2018-09-27 00:57:47,89710.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
1,2018-09-27 00:57:48,89711.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
2,2018-09-27 00:57:49,89712.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
3,2018-09-27 00:57:50,89713.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
4,2018-09-27 00:57:51,89714.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,2.0
5,2018-09-27 00:57:52,,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,
6,2018-09-27 00:57:53,89715.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
7,2018-09-27 00:57:54,89716.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
8,2018-09-27 00:57:55,89717.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
9,2018-09-27 00:57:56,89718.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
10,2018-09-27 00:57:57,89719.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
11,2018-09-27 00:57:58,89720.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
12,2018-09-27 00:57:59,89721.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
13,2018-09-27 00:58:00,89722.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
14,2018-09-27 00:58:01,89723.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
15,2018-09-27 00:58:02,89724.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
16,2018-09-27 00:58:03,89725.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
17,2018-09-27 00:58:04,89726.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
18,2018-09-27 00:58:05,89727.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
19,2018-09-27 00:58:06,89728.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
20,2018-09-27 00:58:07,89729.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
21,2018-09-27 00:58:08,89730.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
22,2018-09-27 00:58:09,89731.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
23,2018-09-27 00:58:10,89732.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
24,2018-09-27 00:58:11,89733.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
25,2018-09-27 00:58:12,89734.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
26,2018-09-27 00:58:13,89735.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,2.0
27,2018-09-27 00:58:14,,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,
28,2018-09-27 00:58:15,89736.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
29,2018-09-27 00:58:16,89737.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
30,2018-09-27 00:58:17,89738.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
31,2018-09-27 00:58:18,89739.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
32,2018-09-27 00:58:19,89740.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,2.0
33,2018-09-27 00:58:20,,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,
34,2018-09-27 00:58:21,89741.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
35,2018-09-27 00:58:22,89742.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
36,2018-09-27 00:58:23,89743.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
37,2018-09-27 00:58:24,89744.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
38,2018-09-27 00:58:25,89745.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
39,2018-09-27 00:58:26,89746.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
40,2018-09-27 00:58:27,89747.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
41,2018-09-27 00:58:28,89748.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
42,2018-09-27 00:58:29,89749.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
43,2018-09-27 00:58:30,89750.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
44,2018-09-27 00:58:31,89751.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
45,2018-09-27 00:58:32,89752.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
46,2018-09-27 00:58:33,89753.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
47,2018-09-27 00:58:34,89754.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
48,2018-09-27 00:58:35,89755.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
49,2018-09-27 00:58:36,89756.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
50,2018-09-27 00:58:37,89757.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
51,2018-09-27 00:58:38,89758.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
52,2018-09-27 00:58:39,89759.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
53,2018-09-27 00:58:40,89760.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
54,2018-09-27 00:58:41,89761.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
55,2018-09-27 00:58:42,89762.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
56,2018-09-27 00:58:43,89763.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
57,2018-09-27 00:58:44,89764.0,AB00006,AAA7109006,0.0,115.649148,24.959953,1.0,0.0,0.0,0.0,0.0,0.0,14256.0,1.0
