,Unnamed: 0,vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,location_time,gps_speed,mileage,time_diff
0,11195,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:15,0,4522,4.0
1,11196,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:19,0,4522,1.0
2,11197,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:20,0,4522,1.0
3,11198,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:21,0,4522,2.0
4,11199,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:23,0,4522,1.0
5,11200,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:24,0,4522,1.0
6,11201,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:25,0,4522,1.0
7,11202,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:26,0,4522,1.0
8,11203,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:27,0,4522,1.0
9,11204,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:28,0,4522,1.0
10,11205,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:29,0,4522,1.0
11,11206,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:30,0,4522,1.0
12,11207,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:31,0,4522,1.0
13,11208,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:32,0,4522,1.0
14,11209,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:33,0,4522,1.0
15,11210,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:34,0,4522,1.0
16,11211,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:35,0,4522,1.0
17,11212,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:36,0,4522,1.0
18,11213,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:37,0,4522,1.0
19,11214,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:38,0,4522,1.0
20,11215,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:39,0,4522,1.0
21,11216,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:40,0,4522,1.0
22,11217,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:41,0,4522,1.0
23,11218,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:42,0,4522,1.0
24,11219,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:43,0,4522,2.0
25,11220,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:45,0,4522,1.0
26,11221,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:46,0,4522,1.0
27,11222,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:47,0,4522,1.0
28,11223,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:48,0,4522,1.0
29,11224,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:49,0,4522,1.0
30,11225,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:50,0,4522,1.0
31,11226,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:51,0,4522,1.0
32,11227,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:52,0,4522,1.0
33,11228,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:53,0,4522,1.0
34,11229,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:54,0,4522,1.0
35,11230,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:55,0,4522,1.0
36,11231,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:56,0,4522,1.0
37,11232,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:57,0,4522,1.0
38,11233,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:58,0,4522,1.0
39,11234,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:08:59,0,4522,1.0
40,11235,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:09:00,0,4522,1.0
41,11236,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:09:01,0,4522,1.0
42,11237,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:09:02,0,4522,1.0
43,11238,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:09:03,0,4522,1.0
44,11239,AB00006,AAA7109006,163,115.64951299999998,24.959936,1,0,0,0,0,2018-07-31 04:09:04,0,4522,1.0
