,Unnamed: 0,vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,location_time,gps_speed,mileage,time_diff
0,0,AB00006,AAA7109006,0,115.64914991624869,24.960052072034692,1,0,0,0,0,2018-07-30 22:00:05,0,4410,2.0
1,1,AB00006,AAA7109006,0,115.64915734387985,24.960043098721975,1,0,0,0,0,2018-07-30 22:00:07,0,4410,1.0
2,2,AB00006,AAA7109006,0,115.649164771511,24.960034125409255,1,0,0,0,0,2018-07-30 22:00:08,0,4410,3.0
3,3,AB00006,AAA7109006,0,115.64917219914216,24.960025152096538,1,0,0,0,0,2018-07-30 22:00:11,0,4410,1.0
4,4,AB00006,AAA7109006,0,115.6491796267733,24.960016178783818,1,0,0,0,0,2018-07-30 22:00:12,0,4410,1.0
5,5,AB00006,AAA7109006,0,115.64918705440446,24.9600072054711,1,0,0,0,0,2018-07-30 22:00:13,0,4410,2.0
6,6,AB00006,AAA7109006,0,115.64919448203561,24.95999823215838,1,0,0,0,0,2018-07-30 22:00:15,0,4410,1.0
7,7,AB00006,AAA7109006,0,115.64920190966677,24.959989258845663,1,0,0,0,0,2018-07-30 22:00:16,0,4410,1.0
8,8,AB00006,AAA7109006,0,115.64920933729792,24.959980285532943,1,0,0,0,0,2018-07-30 22:00:17,0,4410,2.0
9,9,AB00006,AAA7109006,0,115.64921676492908,24.959971312220226,1,0,0,0,0,2018-07-30 22:00:19,0,4410,1.0
10,10,AB00006,AAA7109006,0,115.64922419256023,24.959962338907506,1,0,0,0,0,2018-07-30 22:00:20,0,4410,1.0
11,11,AB00006,AAA7109006,0,115.64923162019139,24.95995336559479,1,0,0,0,0,2018-07-30 22:00:21,0,4410,1.0
12,12,AB00006,AAA7109006,0,115.64923904782255,24.95994439228207,1,0,0,0,0,2018-07-30 22:00:22,0,4410,1.0
13,13,AB00006,AAA7109006,0,115.64924647545371,24.95993541896935,1,0,0,0,0,2018-07-30 22:00:23,0,4410,1.0
14,14,AB00006,AAA7109006,0,115.64925390308487,24.959926445656635,1,0,0,0,0,2018-07-30 22:00:24,0,4410,1.0
15,15,AB00006,AAA7109006,0,115.64926133071603,24.959917472343918,1,0,0,0,0,2018-07-30 22:00:25,0,4410,1.0
16,16,AB00006,AAA7109006,0,115.64926875834719,24.9599084990312,1,0,0,0,0,2018-07-30 22:00:26,0,4410,1.0
17,17,AB00006,AAA7109006,0,115.64927618597835,24.959899525718484,1,0,0,0,0,2018-07-30 22:00:27,0,4410,1.0
18,18,AB00006,AAA7109006,0,115.64926274061287,24.959885286536835,1,0,0,0,0,2018-07-30 22:00:28,0,4410,1.0
19,19,AB00006,AAA7109006,0,115.64925645829577,24.95985935636203,1,0,0,0,0,2018-07-30 22:00:29,0,4410,1.0
20,20,AB00006,AAA7109006,0,115.64925237945042,24.959824872342175,1,0,0,0,0,2018-07-30 22:00:30,0,4410,1.0
21,21,AB00006,AAA7109006,0,115.64925491798324,24.959808382792044,1,0,0,0,0,2018-07-30 22:00:31,0,4410,1.0
22,22,AB00006,AAA7109006,0,115.64925582160845,24.95980459871997,1,0,0,0,0,2018-07-30 22:00:32,0,4410,1.0
23,23,AB00006,AAA7109006,0,115.64925645569251,24.959806269091107,1,0,0,0,0,2018-07-30 22:00:33,0,4410,1.0
24,24,AB00006,AAA7109006,0,115.6492547563189,24.9598022846613,1,0,0,0,0,2018-07-30 22:00:34,0,4410,2.0
25,25,AB00006,AAA7109006,0,115.64925873274666,24.95980024735268,1,0,0,0,0,2018-07-30 22:00:36,0,4410,1.0
26,26,AB00006,AAA7109006,0,115.64926381635294,24.959797069286687,1,0,0,0,0,2018-07-30 22:00:37,0,4410,1.0
27,27,AB00006,AAA7109006,0,115.64926711147092,24.959795511895308,1,0,0,0,0,2018-07-30 22:00:38,0,4410,1.0
28,28,AB00006,AAA7109006,0,115.64926906402258,24.95979473036222,1,0,0,0,0,2018-07-30 22:00:39,0,4410,1.0
29,29,AB00006,AAA7109006,0,115.64926960231159,24.95979354014719,1,0,0,0,0,2018-07-30 22:00:40,0,4410,1.0
30,30,AB00006,AAA7109006,0,115.64926953969463,24.95979316861188,1,0,0,0,0,2018-07-30 22:00:41,0,4410,1.0
31,31,AB00006,AAA7109006,0,115.64926878155661,24.95979305263416,1,0,0,0,0,2018-07-30 22:00:42,0,4410,1.0
32,32,AB00006,AAA7109006,0,115.64926618235062,24.959793016429238,1,0,0,0,0,2018-07-30 22:00:43,0,4410,1.0
33,33,AB00006,AAA7109006,0,115.64926536967658,24.959793005128223,1,0,0,0,0,2018-07-30 22:00:44,0,4410,1.0
34,34,AB00006,AAA7109006,0,115.64926511558396,24.959793001600723,1,0,0,0,0,2018-07-30 22:00:45,0,4410,1.0
35,35,AB00006,AAA7109006,0,115.64926503613874,24.959793000499648,1,0,0,0,0,2018-07-30 22:00:46,0,4410,1.0
36,36,AB00006,AAA7109006,0,115.64926501129922,24.95979300015596,1,0,0,0,0,2018-07-30 22:00:47,0,4410,1.0
37,37,AB00006,AAA7109006,0,115.64926500353282,24.95979300004868,1,0,0,0,0,2018-07-30 22:00:48,0,4410,1.0
38,38,AB00006,AAA7109006,0,115.64926500110457,24.959793000015193,1,0,0,0,0,2018-07-30 22:00:49,0,4410,1.0
39,39,AB00006,AAA7109006,0,115.64926500034534,24.95979300000474,1,0,0,0,0,2018-07-30 22:00:50,0,4410,1.0
40,40,AB00006,AAA7109006,0,115.64926500010796,24.95979300000148,1,0,0,0,0,2018-07-30 22:00:51,0,4410,1.0
41,41,AB00006,AAA7109006,0,115.64926500003374,24.95979300000046,1,0,0,0,0,2018-07-30 22:00:52,0,4410,1.0
42,42,AB00006,AAA7109006,0,115.64926500001054,24.959793000000143,1,0,0,0,0,2018-07-30 22:00:53,0,4410,1.0
43,43,AB00006,AAA7109006,0,115.64926500000328,24.959793000000044,1,0,0,0,0,2018-07-30 22:00:54,0,4410,1.0
44,44,AB00006,AAA7109006,0,115.64926500000101,24.959793000000012,1,0,0,0,0,2018-07-30 22:00:55,0,4410,1.0
45,45,AB00006,AAA7109006,0,115.64926500000031,24.959793000000005,1,0,0,0,0,2018-07-30 22:00:56,0,4410,1.0
46,46,AB00006,AAA7109006,0,115.64926500000009,24.959793,1,0,0,0,0,2018-07-30 22:00:57,0,4410,1.0
47,47,AB00006,AAA7109006,0,115.64926500000001,24.959792999999998,1,0,0,0,0,2018-07-30 22:00:58,0,4410,1.0
48,48,AB00006,AAA7109006,0,115.649265,24.959792999999998,1,0,0,0,0,2018-07-30 22:00:59,0,4410,1.0
49,49,AB00006,AAA7109006,0,115.64926499999999,24.959792999999998,1,0,0,0,0,2018-07-30 22:01:00,0,4410,1.0
50,50,AB00006,AAA7109006,0,115.64926499999999,24.959792999999998,1,0,0,0,0,2018-07-30 22:01:01,0,4410,1.0
51,51,AB00006,AAA7109006,0,115.64926499999999,24.959792999999998,1,0,0,0,0,2018-07-30 22:01:02,0,4410,1.0
52,52,AB00006,AAA7109006,0,115.64926499999999,24.959792999999998,1,0,0,0,0,2018-07-30 22:01:03,0,4410,1.0
