,vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,location_time,gps_speed,mileage,time_diff
11338,AB00006,AAA7109006,335,115.649306,24.959891,1,0,0,0,0,2018-07-31 06:54:16,0,4522,2.0
11339,AB00006,AAA7109006,335,115.649306,24.959891,1,0,0,0,0,2018-07-31 06:54:18,0,4522,2.0
11340,AB00006,AAA7109006,335,115.649305,24.959891,1,0,0,0,0,2018-07-31 06:54:20,0,4522,1.0
11341,AB00006,AAA7109006,335,115.649305,24.959891,1,0,0,0,0,2018-07-31 06:54:21,0,4522,1.0
11342,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:54:22,0,4522,2.0
11343,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:54:24,0,4522,1.0
11344,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:54:25,0,4522,1.0
11345,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:54:26,0,4522,2.0
11346,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:54:28,0,4522,1.0
11347,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:54:29,0,4522,1.0
11348,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:54:30,0,4522,2.0
11349,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:54:32,0,4522,1.0
11350,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:54:33,0,4522,1.0
11351,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:54:34,0,4522,1.0
11352,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:54:35,0,4522,1.0
11353,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:54:36,0,4522,1.0
11354,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:54:37,0,4522,1.0
11355,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:54:38,0,4522,1.0
11356,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:54:39,0,4522,1.0
11357,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:54:40,0,4522,1.0
11358,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:54:41,0,4522,1.0
11359,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:54:42,0,4522,1.0
11360,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:54:43,0,4522,1.0
11361,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:54:44,0,4522,1.0
11362,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:54:45,0,4522,1.0
11363,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:54:46,0,4522,1.0
11364,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:54:47,0,4522,1.0
11365,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:54:48,0,4522,1.0
11366,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:54:49,0,4522,1.0
11367,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:54:50,0,4522,1.0
11368,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:54:51,0,4522,1.0
11369,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:54:52,0,4522,1.0
11370,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:54:53,0,4522,1.0
11371,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:54:54,0,4522,1.0
11372,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:54:55,0,4522,1.0
11373,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:54:56,0,4522,1.0
11374,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:54:57,0,4522,1.0
11375,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:54:58,0,4522,1.0
11376,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:54:59,0,4522,1.0
11377,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:00,0,4522,1.0
11378,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:01,0,4522,1.0
11379,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:02,0,4522,1.0
11380,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:03,0,4522,1.0
11381,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:04,0,4522,1.0
11382,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:05,0,4522,1.0
11383,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:06,0,4522,2.0
11384,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:08,0,4522,1.0
11385,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:09,0,4522,1.0
11386,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:10,0,4522,1.0
11387,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:11,0,4522,1.0
11388,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:12,0,4522,1.0
11389,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:13,0,4522,1.0
11390,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:14,0,4522,1.0
11391,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:15,0,4522,1.0
11392,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:16,0,4522,1.0
11393,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:17,0,4522,1.0
11394,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:18,0,4522,1.0
11395,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:19,0,4522,1.0
11396,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:20,0,4522,1.0
11397,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:21,0,4522,1.0
11398,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:22,0,4522,1.0
11399,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:23,0,4522,1.0
11400,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:24,0,4522,1.0
11401,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:25,0,4522,1.0
11402,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:26,0,4522,1.0
11403,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:27,0,4522,1.0
11404,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:28,0,4522,2.0
11405,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:30,0,4522,1.0
11406,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:31,0,4522,1.0
11407,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:32,0,4522,1.0
11408,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:33,0,4522,1.0
11409,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:34,0,4522,1.0
11410,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:35,0,4522,1.0
11411,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:36,0,4522,1.0
11412,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:37,0,4522,1.0
11413,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:38,0,4522,1.0
11414,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:39,0,4522,1.0
11415,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:40,0,4522,1.0
11416,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:41,0,4522,1.0
11417,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:42,0,4522,1.0
11418,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:43,0,4522,1.0
11419,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:44,0,4522,1.0
11420,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:45,0,4522,1.0
11421,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:46,0,4522,1.0
11422,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:47,0,4522,1.0
11423,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:48,0,4522,1.0
11424,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:49,0,4522,1.0
11425,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:50,0,4522,1.0
11426,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:51,0,4522,1.0
11427,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:52,0,4522,1.0
11428,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:53,0,4522,1.0
11429,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:54,0,4522,1.0
11430,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:55,0,4522,1.0
11431,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:56,0,4522,1.0
11432,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:57,0,4522,1.0
11433,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:58,0,4522,1.0
11434,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:55:59,0,4522,1.0
11435,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:00,0,4522,1.0
11436,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:01,0,4522,1.0
11437,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:02,0,4522,1.0
11438,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:03,0,4522,1.0
11439,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:04,0,4522,1.0
11440,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:05,0,4522,1.0
11441,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:06,0,4522,1.0
11442,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:07,0,4522,1.0
11443,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:08,0,4522,1.0
11444,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:09,0,4522,1.0
11445,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:10,0,4522,1.0
11446,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:11,0,4522,1.0
11447,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:12,0,4522,1.0
11448,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:13,0,4522,1.0
11449,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:14,0,4522,1.0
11450,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:15,0,4522,1.0
11451,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:16,0,4522,1.0
11452,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:17,0,4522,1.0
11453,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:18,0,4522,1.0
11454,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:19,0,4522,1.0
11455,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:20,0,4522,1.0
11456,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:21,0,4522,1.0
11457,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:22,0,4522,1.0
11458,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:23,0,4522,1.0
11459,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:24,0,4522,1.0
11460,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:25,0,4522,1.0
11461,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:26,0,4522,1.0
11462,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:27,0,4522,1.0
11463,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:28,0,4522,1.0
11464,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:29,0,4522,1.0
11465,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:30,0,4522,1.0
11466,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:31,0,4522,1.0
11467,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:32,0,4522,1.0
11468,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:33,0,4522,1.0
11469,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:34,0,4522,1.0
11470,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:35,0,4522,1.0
11471,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:36,0,4522,1.0
11472,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:37,0,4522,1.0
11473,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:38,0,4522,1.0
11474,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:39,0,4522,1.0
11475,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:40,0,4522,1.0
11476,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:41,0,4522,1.0
11477,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:42,0,4522,1.0
11478,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:43,0,4522,1.0
11479,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:44,0,4522,1.0
11480,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:45,0,4522,1.0
11481,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:46,0,4522,1.0
11482,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:47,0,4522,1.0
11483,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:48,0,4522,1.0
11484,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:49,0,4522,1.0
11485,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:50,0,4522,1.0
11486,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:51,0,4522,1.0
11487,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:52,0,4522,1.0
11488,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:53,0,4522,1.0
11489,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:54,0,4522,1.0
11490,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:55,0,4522,1.0
11491,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:56,0,4522,1.0
11492,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:57,0,4522,1.0
11493,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:58,0,4522,1.0
11494,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:56:59,0,4522,1.0
11495,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:00,0,4522,1.0
11496,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:01,0,4522,1.0
11497,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:02,0,4522,1.0
11498,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:03,0,4522,1.0
11499,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:04,0,4522,1.0
11500,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:05,0,4522,1.0
11501,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:06,0,4522,1.0
11502,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:07,0,4522,1.0
11503,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:08,0,4522,1.0
11504,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:09,0,4522,1.0
11505,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:10,0,4522,2.0
11506,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:12,0,4522,1.0
11507,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:13,0,4522,1.0
11508,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:14,0,4522,1.0
11509,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:15,0,4522,1.0
11510,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:16,0,4522,1.0
11511,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:17,0,4522,1.0
11512,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:18,0,4522,1.0
11513,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:19,0,4522,1.0
11514,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:20,0,4522,1.0
11515,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:21,0,4522,1.0
11516,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:22,0,4522,1.0
11517,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:23,0,4522,1.0
11518,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:24,0,4522,1.0
11519,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:25,0,4522,1.0
11520,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:26,0,4522,1.0
11521,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:27,0,4522,1.0
11522,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:28,0,4522,1.0
11523,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:29,0,4522,1.0
11524,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:30,0,4522,1.0
11525,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:31,0,4522,1.0
11526,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:32,0,4522,1.0
11527,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:33,0,4522,1.0
11528,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:34,0,4522,1.0
11529,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:35,0,4522,1.0
11530,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:36,0,4522,1.0
11531,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:37,0,4522,1.0
11532,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:38,0,4522,1.0
11533,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:39,0,4522,1.0
11534,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:40,0,4522,1.0
11535,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:41,0,4522,1.0
11536,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:42,0,4522,1.0
11537,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:43,0,4522,1.0
11538,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:44,0,4522,1.0
11539,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:45,0,4522,1.0
11540,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:46,0,4522,1.0
11541,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:47,0,4522,1.0
11542,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:48,0,4522,1.0
11543,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:49,0,4522,1.0
11544,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:50,0,4522,1.0
11545,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:51,0,4522,1.0
11546,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:52,0,4522,1.0
11547,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:53,0,4522,1.0
11548,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:54,0,4522,1.0
11549,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:55,0,4522,1.0
11550,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:56,0,4522,1.0
11551,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:57,0,4522,2.0
11552,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:57:59,0,4522,1.0
11553,AB00006,AAA7109006,335,115.649305,24.959893,1,0,0,0,0,2018-07-31 06:58:00,0,4522,1.0
11554,AB00006,AAA7109006,143,115.64928799999998,24.959896,1,0,0,0,0,2018-07-31 06:58:01,0,4522,1.0
11555,AB00006,AAA7109006,144,115.649296,24.959886,1,0,0,0,0,2018-07-31 06:58:02,0,4522,1.0
11556,AB00006,AAA7109006,147,115.649305,24.95988,1,0,0,0,0,2018-07-31 06:58:03,0,4522,1.0
11557,AB00006,AAA7109006,148,115.649308,24.959871,1,0,0,0,0,2018-07-31 06:58:04,0,4522,1.0
11558,AB00006,AAA7109006,144,115.649313,24.959865,1,0,0,0,0,2018-07-31 06:58:05,0,4522,1.0
11559,AB00006,AAA7109006,146,115.64931599999998,24.959858,1,0,0,0,0,2018-07-31 06:58:06,0,4522,1.0
11560,AB00006,AAA7109006,144,115.649308,24.959856,1,0,0,0,0,2018-07-31 06:58:07,0,4522,1.0
11561,AB00006,AAA7109006,149,115.649311,24.959846,1,0,0,0,0,2018-07-31 06:58:08,0,4522,1.0
11562,AB00006,AAA7109006,144,115.64931599999998,24.959835,1,0,0,0,0,2018-07-31 06:58:09,0,4522,1.0
11563,AB00006,AAA7109006,144,115.649323,24.959823,1,0,0,0,0,2018-07-31 06:58:10,0,4522,1.0
11564,AB00006,AAA7109006,143,115.649331,24.959811,1,0,0,0,0,2018-07-31 06:58:11,0,4522,1.0
11565,AB00006,AAA7109006,141,115.649338,24.9598,1,0,0,0,0,2018-07-31 06:58:12,0,4522,1.0
