,vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,location_time,gps_speed,mileage,time_diff
85112,AD00003,AAA7109003,0,115.13304,27.207716,1,0,0,0,0,2018-10-14 23:53:36,0,19776,3.0
85113,AD00003,AAA7109003,0,115.13304,27.207716,1,0,0,0,0,2018-10-14 23:53:39,0,19776,1.0
85114,AD00003,AAA7109003,0,115.13304,27.207716,1,0,0,0,0,2018-10-14 23:53:40,0,19776,3.0
85115,AD00003,AAA7109003,0,115.13304,27.207716,1,0,0,0,0,2018-10-14 23:53:43,0,19776,1.0
85116,AD00003,AAA7109003,0,115.13304,27.207716,1,0,0,0,0,2018-10-14 23:53:44,0,19776,1.0
85117,AD00003,AAA7109003,0,115.13304,27.207716,1,0,0,0,0,2018-10-14 23:53:45,0,19776,1.0
85118,AD00003,AAA7109003,0,115.13304,27.207716,1,0,0,0,0,2018-10-14 23:53:46,0,19776,1.0
85119,AD00003,AAA7109003,0,115.13304,27.207716,1,0,0,0,0,2018-10-14 23:53:47,0,19776,2.0
85120,AD00003,AAA7109003,0,115.13304,27.207716,1,0,0,0,0,2018-10-14 23:53:49,0,19776,2.0
85121,AD00003,AAA7109003,0,115.13304,27.207716,1,0,0,0,0,2018-10-14 23:53:51,0,19776,1.0
85122,AD00003,AAA7109003,0,115.13304,27.207716,1,0,0,0,0,2018-10-14 23:53:52,0,19776,1.0
85123,AD00003,AAA7109003,0,115.13304,27.207716,1,0,0,0,0,2018-10-14 23:53:53,0,19776,1.0
85124,AD00003,AAA7109003,0,115.13304,27.207716,1,0,0,0,0,2018-10-14 23:53:54,0,19776,2.0
85125,AD00003,AAA7109003,0,115.13304,27.207716,1,0,0,0,0,2018-10-14 23:53:56,0,19776,1.0
85126,AD00003,AAA7109003,0,115.13304,27.207716,1,0,0,0,0,2018-10-14 23:53:57,0,19776,1.0
85127,AD00003,AAA7109003,0,115.13304,27.207716,1,0,0,0,0,2018-10-14 23:53:58,0,19776,1.0
85128,AD00003,AAA7109003,0,115.13304,27.207716,1,0,0,0,0,2018-10-14 23:53:59,0,19776,1.0
85129,AD00003,AAA7109003,0,115.13304,27.207716,1,0,0,0,0,2018-10-14 23:54:00,0,19776,1.0
85130,AD00003,AAA7109003,0,115.13304,27.207716,1,0,0,0,0,2018-10-14 23:54:01,0,19776,1.0
85131,AD00003,AAA7109003,0,115.13304,27.207716,1,0,0,0,0,2018-10-14 23:54:02,0,19776,1.0
85132,AD00003,AAA7109003,0,115.13304,27.207716,1,0,0,0,0,2018-10-14 23:54:03,0,19776,1.0
85133,AD00003,AAA7109003,0,115.13304,27.207716,1,0,0,0,0,2018-10-14 23:54:04,0,19776,1.0
85134,AD00003,AAA7109003,0,115.13304,27.207716,1,0,0,0,0,2018-10-14 23:54:05,0,19776,1.0
85135,AD00003,AAA7109003,0,115.13304,27.207716,1,0,0,0,0,2018-10-14 23:54:06,0,19776,1.0
85136,AD00003,AAA7109003,0,115.13304,27.207716,1,0,0,0,0,2018-10-14 23:54:07,0,19776,1.0
85137,AD00003,AAA7109003,0,115.13304,27.207716,1,0,0,0,0,2018-10-14 23:54:08,0,19776,1.0
85138,AD00003,AAA7109003,0,115.13304,27.207716,1,0,0,0,0,2018-10-14 23:54:09,0,19776,1.0
85139,AD00003,AAA7109003,0,115.13304,27.207716,1,0,0,0,0,2018-10-14 23:54:10,0,19776,1.0
85140,AD00003,AAA7109003,0,115.13304,27.207716,1,0,0,0,0,2018-10-14 23:54:11,0,19776,1.0
85141,AD00003,AAA7109003,0,115.13304,27.207716,1,0,0,0,0,2018-10-14 23:54:12,0,19776,1.0
85142,AD00003,AAA7109003,0,115.13304,27.207716,1,0,0,0,0,2018-10-14 23:54:13,0,19776,1.0
85143,AD00003,AAA7109003,0,115.13304,27.207716,1,0,0,0,0,2018-10-14 23:54:14,0,19776,1.0
85144,AD00003,AAA7109003,0,115.13304,27.207716,1,0,0,0,0,2018-10-14 23:54:15,0,19776,1.0
85145,AD00003,AAA7109003,0,115.13304,27.207716,1,0,0,0,0,2018-10-14 23:54:16,0,19776,1.0
85146,AD00003,AAA7109003,0,115.13304,27.207716,1,0,0,0,0,2018-10-14 23:54:17,0,19776,1.0
85147,AD00003,AAA7109003,0,115.13304,27.207716,1,0,0,0,0,2018-10-14 23:54:18,0,19776,1.0
85148,AD00003,AAA7109003,0,115.13304,27.207716,1,0,0,0,0,2018-10-14 23:54:19,0,19776,1.0
