,vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,location_time,gps_speed,mileage,time_diff
54646,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:07,0,9587,3.0
54647,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:10,0,9587,1.0
54648,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:11,0,9587,1.0
54649,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:12,0,9587,2.0
54650,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:14,0,9587,1.0
54651,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:15,0,9587,1.0
54652,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:16,0,9587,2.0
54653,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:18,0,9587,1.0
54654,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:19,0,9587,1.0
54655,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:20,0,9587,1.0
54656,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:21,0,9587,1.0
54657,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:22,0,9587,1.0
54658,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:23,0,9587,1.0
54659,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:24,0,9587,1.0
54660,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:25,0,9587,1.0
54661,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:26,0,9587,1.0
54662,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:27,0,9587,1.0
54663,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:28,0,9587,1.0
54664,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:29,0,9587,1.0
54665,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:30,0,9587,1.0
54666,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:31,0,9587,1.0
54667,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:32,0,9587,1.0
54668,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:33,0,9587,1.0
54669,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:34,0,9587,1.0
54670,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:35,0,9587,1.0
54671,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:36,0,9587,1.0
54672,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:37,0,9587,1.0
54673,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:38,0,9587,1.0
54674,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:39,0,9587,1.0
54675,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:40,0,9587,1.0
54676,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:41,0,9587,1.0
54677,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:42,0,9587,1.0
54678,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:43,0,9587,1.0
54679,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:44,0,9587,1.0
54680,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:45,0,9587,1.0
54681,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:46,0,9587,1.0
54682,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:47,0,9587,1.0
54683,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:48,0,9587,1.0
54684,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:49,0,9587,1.0
54685,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:50,0,9587,1.0
54686,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:51,0,9587,1.0
54687,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:52,0,9587,1.0
54688,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:53,0,9587,1.0
54689,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:54,0,9587,1.0
54690,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:55,0,9587,2.0
54691,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:57,0,9587,1.0
54692,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:58,0,9587,1.0
54693,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:45:59,0,9587,1.0
54694,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:46:00,0,9587,1.0
54695,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:46:01,0,9587,1.0
54696,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:46:02,0,9587,1.0
54697,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:46:03,0,9587,1.0
54698,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:46:04,0,9587,1.0
54699,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:46:05,0,9587,1.0
54700,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:46:06,0,9587,1.0
54701,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:46:07,0,9587,1.0
54702,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:46:08,0,9587,1.0
54703,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:46:09,0,9587,1.0
54704,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:46:10,0,9587,1.0
54705,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:46:11,0,9587,1.0
54706,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:46:12,0,9587,1.0
54707,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:46:13,0,9587,1.0
54708,AA00002,AAA9101002,6,115.916843,28.70382,1,0,0,0,0,2018-08-07 01:46:14,0,9587,1.0
