,location_time,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,gps_speed,mileage,time_diff
0,2018-08-07 04:52:45,0,0,51359.0,AA00004,AAA9101004,0.0,115.88922099999999,28.685675,1.0,0.0,0.0,0.0,0.0,0.0,6151.0,4.0
1,2018-08-07 04:52:46,1,1,,AA00004,AAA9101004,0.0,115.88922099999999,28.685675,1.0,0.0,0.0,0.0,0.0,0.0,6151.0,
2,2018-08-07 04:52:47,2,2,,AA00004,AAA9101004,0.0,115.88922099999999,28.685675,1.0,0.0,0.0,0.0,0.0,0.0,6151.0,
3,2018-08-07 04:52:48,3,3,,AA00004,AAA9101004,0.0,115.88922099999999,28.685675,1.0,0.0,0.0,0.0,0.0,0.0,6151.0,
4,2018-08-07 04:52:49,4,4,51360.0,AA00004,AAA9101004,0.0,115.88922099999999,28.685675,1.0,0.0,0.0,0.0,0.0,0.0,6151.0,1.0
5,2018-08-07 04:52:50,5,5,51361.0,AA00004,AAA9101004,0.0,115.88922099999999,28.685675,1.0,0.0,0.0,0.0,0.0,0.0,6151.0,1.0
6,2018-08-07 04:52:51,6,6,51362.0,AA00004,AAA9101004,0.0,115.88922099999999,28.685675,1.0,0.0,0.0,0.0,0.0,0.0,6151.0,1.0
7,2018-08-07 04:52:52,7,7,51363.0,AA00004,AAA9101004,0.0,115.88922099999999,28.685675,1.0,0.0,0.0,0.0,0.0,0.0,6151.0,1.0
8,2018-08-07 04:52:53,8,8,51364.0,AA00004,AAA9101004,0.0,115.88922099999999,28.685675,1.0,0.0,0.0,0.0,0.0,0.0,6151.0,2.0
9,2018-08-07 04:52:54,9,9,,AA00004,AAA9101004,0.0,115.88922099999999,28.685675,1.0,0.0,0.0,0.0,0.0,0.0,6151.0,
10,2018-08-07 04:52:55,10,10,51365.0,AA00004,AAA9101004,0.0,115.88922099999999,28.685675,1.0,0.0,0.0,0.0,0.0,0.0,6151.0,1.0
11,2018-08-07 04:52:56,11,11,51366.0,AA00004,AAA9101004,0.0,115.88922099999999,28.685675,1.0,0.0,0.0,0.0,0.0,0.0,6151.0,1.0
12,2018-08-07 04:52:57,12,12,51367.0,AA00004,AAA9101004,0.0,115.88922099999999,28.685675,1.0,0.0,0.0,0.0,0.0,0.0,6151.0,1.0
