,location_time,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,gps_speed,mileage,time_diff
0,2018-08-07 00:00:04,0,0,40985.0,AA00004,AAA9101004,0.0,114.77775525911632,28.69887719529909,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,3.0
1,2018-08-07 00:00:05,1,1,,AA00004,AAA9101004,0.0,114.77775482117129,28.69887783358967,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,
2,2018-08-07 00:00:06,2,2,,AA00004,AAA9101004,0.0,114.77775410726956,28.698878664635725,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,
3,2018-08-07 00:00:07,3,3,40986.0,AA00004,AAA9101004,0.0,114.77775291146807,28.698879499972506,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
4,2018-08-07 00:00:08,4,4,40987.0,AA00004,AAA9101004,0.0,114.77775038529063,28.698880156856223,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,2.0
5,2018-08-07 00:00:09,5,5,,AA00004,AAA9101004,0.0,114.77774768856406,28.69888087703328,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,
6,2018-08-07 00:00:10,6,6,40988.0,AA00004,AAA9101004,0.0,114.7777448253401,28.6988817887633,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
7,2018-08-07 00:00:11,7,7,40989.0,AA00004,AAA9101004,0.0,114.77774157767396,28.698883275709722,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
8,2018-08-07 00:00:12,8,8,40990.0,AA00004,AAA9101004,0.0,114.77773700940084,28.698885842049023,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
9,2018-08-07 00:00:13,9,9,40991.0,AA00004,AAA9101004,0.0,114.77773282276695,28.69888877887917,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
10,2018-08-07 00:00:14,10,10,40992.0,AA00004,AAA9101004,0.0,114.77772811167787,28.69889265967571,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
11,2018-08-07 00:00:15,11,11,40993.0,AA00004,AAA9101004,0.0,114.77772449780079,28.698895570303353,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
12,2018-08-07 00:00:16,12,12,40994.0,AA00004,AAA9101004,0.0,114.77772273438724,28.69889722041234,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
13,2018-08-07 00:00:17,13,13,40995.0,AA00004,AAA9101004,0.0,114.77772222509768,28.698898324050027,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
14,2018-08-07 00:00:18,14,14,40996.0,AA00004,AAA9101004,0.0,114.777722609795,28.69889953547853,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
15,2018-08-07 00:00:19,15,15,40997.0,AA00004,AAA9101004,0.0,114.77772371704746,28.69890121272369,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
16,2018-08-07 00:00:20,16,16,40998.0,AA00004,AAA9101004,0.0,114.77772440705247,28.698902189235415,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
17,2018-08-07 00:00:21,17,17,40999.0,AA00004,AAA9101004,0.0,114.7777247384248,28.6989026465948,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,2.0
18,2018-08-07 00:00:22,18,18,,AA00004,AAA9101004,0.0,114.7777248776648,28.698902836486216,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,
19,2018-08-07 00:00:23,19,19,41000.0,AA00004,AAA9101004,0.0,114.77772494760895,28.698902930390485,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
20,2018-08-07 00:00:24,20,20,41001.0,AA00004,AAA9101004,0.0,114.77772497869907,28.698902971805612,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
21,2018-08-07 00:00:25,21,21,41002.0,AA00004,AAA9101004,0.0,114.77772499163173,28.698902988952593,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
22,2018-08-07 00:00:26,22,22,41003.0,AA00004,AAA9101004,0.0,114.7777249967916,28.69890299577255,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
23,2018-08-07 00:00:27,23,23,41004.0,AA00004,AAA9101004,0.0,114.77772499879208,28.69890299841077,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
