,Unnamed: 0,vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,location_time,gps_speed,mileage,time_diff
0,56371,AF00098,AAA9101098,92,115.87554000695015,27.168455999936807,1,0,0,0,0,2018-09-11 00:26:45,0,13353,2.0
1,56372,AF00098,AAA9101098,92,115.87554001745681,27.16845599984164,1,0,0,0,0,2018-09-11 00:26:47,0,13353,1.0
2,56373,AF00098,AAA9101098,92,115.87554005454304,27.16845599950531,1,0,0,0,0,2018-09-11 00:26:48,0,13353,2.0
3,56374,AF00098,AAA9101098,92,115.87554017467593,27.16845599841561,1,0,0,0,0,2018-09-11 00:26:50,0,13353,1.0
4,56375,AF00098,AAA9101098,92,115.8755405607686,27.168455994913067,1,0,0,0,0,2018-09-11 00:26:51,0,13353,1.0
5,56376,AF00098,AAA9101098,92,115.87554180068165,27.168455983663694,1,0,0,0,0,2018-09-11 00:26:52,0,13353,1.0
6,56377,AF00098,AAA9101098,92,115.87554578229364,27.168455947535957,1,0,0,0,0,2018-09-11 00:26:53,0,13353,1.0
7,56378,AF00098,AAA9101098,92,115.87555856796511,27.16845583151135,1,0,0,0,0,2018-09-11 00:26:54,0,13353,1.0
8,56379,AF00098,AAA9101098,99,115.8755996250249,27.168455458897355,1,0,0,0,0,2018-09-11 00:26:55,0,13353,1.0
9,56380,AF00098,AAA9101098,98,115.87562793043732,27.16845426242395,1,0,0,0,0,2018-09-11 00:26:56,0,13353,1.0
10,56381,AF00098,AAA9101098,100,115.875648516989,27.168451942932503,1,0,0,0,0,2018-09-11 00:26:57,0,13353,1.0
11,56382,AF00098,AAA9101098,104,115.87566532293711,27.16844801395932,1,0,0,0,0,2018-09-11 00:26:58,0,13353,1.0
12,56383,AF00098,AAA9101098,97,115.87568262059112,27.168441061044803,1,0,0,0,0,2018-09-11 00:26:59,0,13353,1.0
13,56384,AF00098,AAA9101098,93,115.8756993405531,27.1684387688703,1,0,0,0,0,2018-09-11 00:27:00,0,13353,1.0
14,56385,AF00098,AAA9101098,99,115.87571505644615,27.168437647377488,1,0,0,0,0,2018-09-11 00:27:01,0,13353,1.0
15,56386,AF00098,AAA9101098,99,115.87572629051613,27.168435988990296,1,0,0,0,0,2018-09-11 00:27:02,0,13353,1.0
16,56387,AF00098,AAA9101098,99,115.87573492174398,27.16843431384427,1,0,0,0,0,2018-09-11 00:27:03,0,13353,1.0
17,56388,AF00098,AAA9101098,99,115.87574191123242,27.168431593962115,1,0,0,0,0,2018-09-11 00:27:04,0,13353,1.0
18,56389,AF00098,AAA9101098,99,115.87574724297325,27.168429778448036,1,0,0,0,0,2018-09-11 00:27:05,0,13353,1.0
19,56390,AF00098,AAA9101098,99,115.87575142207368,27.168427625601506,1,0,0,0,0,2018-09-11 00:27:06,0,13353,1.0
20,56391,AF00098,AAA9101098,99,115.87575624382002,27.16842490269567,1,0,0,0,0,2018-09-11 00:27:07,0,13353,1.0
21,56392,AF00098,AAA9101098,116,115.87576600457541,27.168420509028493,1,0,0,0,0,2018-09-11 00:27:08,0,13353,1.0
22,56393,AF00098,AAA9101098,95,115.87578490783525,27.168415367793504,1,0,0,0,0,2018-09-11 00:27:09,0,13353,1.0
23,56394,AF00098,AAA9101098,91,115.87580671594395,27.168410786554926,1,0,0,0,0,2018-09-11 00:27:10,0,13353,1.0
24,56395,AF00098,AAA9101098,103,115.87582961414194,27.168405880323537,1,0,0,0,0,2018-09-11 00:27:11,0,13353,1.0
25,56396,AF00098,AAA9101098,114,115.8758519248368,27.168400791874085,1,0,0,0,0,2018-09-11 00:27:12,0,13353,1.0
26,56397,AF00098,AAA9101098,100,115.87587564367631,27.16839690912766,1,0,0,0,0,2018-09-11 00:27:13,0,13353,1.0
27,56398,AF00098,AAA9101098,109,115.87589881997874,27.168394410617633,1,0,0,0,0,2018-09-11 00:27:14,0,13353,1.0
28,56399,AF00098,AAA9101098,106,115.8759201995948,27.168391014718626,1,0,0,0,0,2018-09-11 00:27:15,0,13353,1.0
29,56400,AF00098,AAA9101098,117,115.87594036052235,27.168387641232286,1,0,0,0,0,2018-09-11 00:27:16,0,13353,1.0
30,56401,AF00098,AAA9101098,96,115.87595650260472,27.168386766689,1,0,0,0,0,2018-09-11 00:27:17,0,13353,1.0
31,56402,AF00098,AAA9101098,96,115.87596731958791,27.168387059513655,1,0,0,0,0,2018-09-11 00:27:18,0,13353,1.0
32,56403,AF00098,AAA9101098,96,115.87597710058006,27.16838896555291,1,0,0,0,0,2018-09-11 00:27:19,0,13353,1.0
33,56404,AF00098,AAA9101098,96,115.87599007988543,27.168395386929934,1,0,0,0,0,2018-09-11 00:27:20,0,13353,1.0
34,56405,AF00098,AAA9101098,96,115.87601079374598,27.16841610080916,1,0,0,0,0,2018-09-11 00:27:21,0,13353,1.0
35,56406,AF00098,AAA9101098,96,115.87602053546364,27.168423264822103,1,0,0,0,0,2018-09-11 00:27:22,0,13353,1.0
36,56407,AF00098,AAA9101098,96,115.87602652471143,27.168426264266643,1,0,0,0,0,2018-09-11 00:27:23,0,13353,1.0
37,56408,AF00098,AAA9101098,96,115.87603331287862,27.16842966608152,1,0,0,0,0,2018-09-11 00:27:24,0,13353,1.0
38,56409,AF00098,AAA9101098,96,115.87604057743236,27.16843255947214,1,0,0,0,0,2018-09-11 00:27:25,0,13353,1.0
39,56410,AF00098,AAA9101098,96,115.87604719859027,27.16843478211728,1,0,0,0,0,2018-09-11 00:27:26,0,13353,1.0
40,56411,AF00098,AAA9101098,96,115.87604955435447,27.168435150424692,1,0,0,0,0,2018-09-11 00:27:27,0,13353,1.0
41,56412,AF00098,AAA9101098,96,115.87604970899359,27.16843574777217,1,0,0,0,0,2018-09-11 00:27:28,0,13353,1.0
42,56413,AF00098,AAA9101098,96,115.87604942055006,27.168435961078952,1,0,0,0,0,2018-09-11 00:27:29,0,13353,1.0
43,56414,AF00098,AAA9101098,96,115.87604824984224,27.16843611512618,1,0,0,0,0,2018-09-11 00:27:30,0,13353,1.0
44,56415,AF00098,AAA9101098,96,115.8760505047202,27.168436444458305,1,0,0,0,0,2018-09-11 00:27:31,0,13353,1.0
45,56416,AF00098,AAA9101098,96,115.8760611410312,27.16843440531208,1,0,0,0,0,2018-09-11 00:27:32,0,13353,1.0
46,56417,AF00098,AAA9101098,96,115.87607960501047,27.168439073669244,1,0,0,0,0,2018-09-11 00:27:33,0,13353,1.0
47,56418,AF00098,AAA9101098,96,115.8760852868723,27.168440809022265,1,0,0,0,0,2018-09-11 00:27:34,0,13353,2.0
48,56419,AF00098,AAA9101098,96,115.87608379257608,27.1684422536055,1,0,0,0,0,2018-09-11 00:27:36,0,13353,1.0
49,56420,AF00098,AAA9101098,96,115.87608045987092,27.16844256173356,1,0,0,0,0,2018-09-11 00:27:37,0,13353,1.0
50,56421,AF00098,AAA9101098,96,115.87607782736151,27.168442202557042,1,0,0,0,0,2018-09-11 00:27:38,0,13353,1.0
51,56422,AF00098,AAA9101098,95,115.87608254494394,27.168440629183173,1,0,0,0,0,2018-09-11 00:27:39,0,13353,1.0
52,56423,AF00098,AAA9101098,97,115.87609113742948,27.168440013795284,1,0,0,0,0,2018-09-11 00:27:40,0,13353,1.0
53,56424,AF00098,AAA9101098,95,115.87610146175314,27.168439419409058,1,0,0,0,0,2018-09-11 00:27:41,0,13353,1.0
54,56425,AF00098,AAA9101098,95,115.87611401172826,27.168437941012687,1,0,0,0,0,2018-09-11 00:27:42,0,13353,1.0
55,56426,AF00098,AAA9101098,90,115.87612810215035,27.168436372799714,1,0,0,0,0,2018-09-11 00:27:43,0,13353,1.0
56,56427,AF00098,AAA9101098,87,115.87614539328337,27.1684353722051,1,0,0,0,0,2018-09-11 00:27:44,0,13353,1.0
57,56428,AF00098,AAA9101098,95,115.87616632840606,27.16843341572526,1,0,0,0,0,2018-09-11 00:27:45,0,13353,1.0
58,56429,AF00098,AAA9101098,96,115.87618776355527,27.16843209222677,1,0,0,0,0,2018-09-11 00:27:46,0,13353,2.0
59,56430,AF00098,AAA9101098,95,115.87621645164587,27.168429386542503,1,0,0,0,0,2018-09-11 00:27:48,0,13353,1.0
60,56431,AF00098,AAA9101098,98,115.87623973705153,27.168425746818773,1,0,0,0,0,2018-09-11 00:27:49,0,13353,1.0
61,56432,AF00098,AAA9101098,97,115.87626262209268,27.168423244200095,1,0,0,0,0,2018-09-11 00:27:50,0,13353,1.0
62,56433,AF00098,AAA9101098,102,115.87628797691964,27.168418068200687,1,0,0,0,0,2018-09-11 00:27:51,0,13353,1.0
63,56434,AF00098,AAA9101098,102,115.87631634178341,27.168412996038253,1,0,0,0,0,2018-09-11 00:27:52,0,13353,1.0
64,56435,AF00098,AAA9101098,98,115.87634674963248,27.168407917840128,1,0,0,0,0,2018-09-11 00:27:53,0,13353,1.0
65,56436,AF00098,AAA9101098,100,115.87638286664054,27.168398146743346,1,0,0,0,0,2018-09-11 00:27:54,11,13354,1.0
66,56437,AF00098,AAA9101098,94,115.87642943874111,27.16837794087732,1,0,0,0,0,2018-09-11 00:27:55,13,13354,1.0
67,56438,AF00098,AAA9101098,89,115.87646754330923,27.168368303188092,1,0,0,0,0,2018-09-11 00:27:56,12,13354,1.0
68,56439,AF00098,AAA9101098,86,115.87650190733982,27.168362172333673,1,0,0,0,0,2018-09-11 00:27:57,11,13354,1.0
69,56440,AF00098,AAA9101098,92,115.87653460769974,27.1683547812795,1,0,0,0,0,2018-09-11 00:27:58,11,13354,1.0
70,56441,AF00098,AAA9101098,99,115.87655909780337,27.16834553461883,1,0,0,0,0,2018-09-11 00:27:59,0,13354,1.0
71,56442,AF00098,AAA9101098,103,115.8765746012833,27.16833710198299,1,0,0,0,0,2018-09-11 00:28:00,0,13354,1.0
72,56443,AF00098,AAA9101098,103,115.87658188472855,27.16833186983533,1,0,0,0,0,2018-09-11 00:28:01,0,13354,1.0
73,56444,AF00098,AAA9101098,103,115.87658442488943,27.168329484702404,1,0,0,0,0,2018-09-11 00:28:02,0,13354,1.0
74,56445,AF00098,AAA9101098,103,115.87658608939437,27.168326314980202,1,0,0,0,0,2018-09-11 00:28:03,0,13354,1.0
75,56446,AF00098,AAA9101098,103,115.87658789000939,27.16832362484581,1,0,0,0,0,2018-09-11 00:28:04,0,13354,1.0
76,56447,AF00098,AAA9101098,103,115.87658952315223,27.168321886100355,1,0,0,0,0,2018-09-11 00:28:05,0,13354,1.0
77,56448,AF00098,AAA9101098,103,115.87659043024935,27.168321496530293,1,0,0,0,0,2018-09-11 00:28:06,0,13354,1.0
78,56449,AF00098,AAA9101098,103,115.87659199243564,27.168323385572304,1,0,0,0,0,2018-09-11 00:28:07,0,13354,1.0
79,56450,AF00098,AAA9101098,103,115.8765965882824,27.168325861680465,1,0,0,0,0,2018-09-11 00:28:08,0,13354,1.0
80,56451,AF00098,AAA9101098,103,115.8766036024289,27.16832964977692,1,0,0,0,0,2018-09-11 00:28:09,0,13354,1.0
