,Unnamed: 0,vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,location_time,gps_speed,mileage,time_diff
0,0,AF00098,AAA9101098,5,115.832761,27.416984999999997,1,0,0,0,0,2018-09-07 22:48:18,0,12713,2.0
1,1,AF00098,AAA9101098,5,115.832761,27.416984999999997,1,0,0,0,0,2018-09-07 22:48:20,0,12713,1.0
2,2,AF00098,AAA9101098,5,115.832761,27.416984999999997,1,0,0,0,0,2018-09-07 22:48:21,0,12713,1.0
3,3,AF00098,AAA9101098,5,115.832761,27.416984999999997,1,0,0,0,0,2018-09-07 22:48:22,0,12713,1.0
4,4,AF00098,AAA9101098,5,115.832761,27.416984999999997,1,0,0,0,0,2018-09-07 22:48:23,0,12713,1.0
5,5,AF00098,AAA9101098,5,115.832761,27.416984999999997,1,0,0,0,0,2018-09-07 22:48:24,0,12713,1.0
6,6,AF00098,AAA9101098,5,115.832761,27.416984999999997,1,0,0,0,0,2018-09-07 22:48:25,0,12713,1.0
7,7,AF00098,AAA9101098,5,115.832761,27.416985,1,0,0,0,0,2018-09-07 22:48:26,0,12713,1.0
8,8,AF00098,AAA9101098,5,115.832761,27.416985000000007,1,0,0,0,0,2018-09-07 22:48:27,0,12713,1.0
9,9,AF00098,AAA9101098,5,115.83276099999999,27.416985000000025,1,0,0,0,0,2018-09-07 22:48:28,0,12713,1.0
10,10,AF00098,AAA9101098,5,115.83276099999996,27.416985000000086,1,0,0,0,0,2018-09-07 22:48:29,0,12713,1.0
11,11,AF00098,AAA9101098,5,115.83276099999989,27.41698500000028,1,0,0,0,0,2018-09-07 22:48:30,0,12713,1.0
12,12,AF00098,AAA9101098,5,115.83276099999965,27.41698500000091,1,0,0,0,0,2018-09-07 22:48:31,0,12713,1.0
13,13,AF00098,AAA9101098,5,115.83276099999885,27.416985000002914,1,0,0,0,0,2018-09-07 22:48:32,0,12713,1.0
