,Unnamed: 0,vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,location_time,gps_speed,mileage,time_diff
0,46597,AF00098,AAA9101098,236,115.87287232883261,27.170829806706017,1,0,0,0,0,2018-09-10 04:43:25,14,13270,1.0
1,46598,AF00098,AAA9101098,230,115.8728743660406,27.170829521091346,1,0,0,0,0,2018-09-10 04:43:26,12,13270,2.0
2,46599,AF00098,AAA9101098,222,115.87283581174991,27.170798023333784,1,0,0,0,0,2018-09-10 04:43:28,14,13270,1.0
3,46600,AF00098,AAA9101098,235,115.87278325403022,27.170761988898242,1,0,0,0,0,2018-09-10 04:43:29,16,13270,1.0
4,46601,AF00098,AAA9101098,232,115.87274175179392,27.170736606356133,1,0,0,0,0,2018-09-10 04:43:30,15,13270,2.0
5,46602,AF00098,AAA9101098,232,115.87270291934024,27.1707167203551,1,0,0,0,0,2018-09-10 04:43:32,14,13270,1.0
6,46603,AF00098,AAA9101098,234,115.87266701207128,27.17069793223835,1,0,0,0,0,2018-09-10 04:43:33,14,13270,1.0
7,46604,AF00098,AAA9101098,221,115.87263264726491,27.17067904082592,1,0,0,0,0,2018-09-10 04:43:34,12,13270,1.0
8,46605,AF00098,AAA9101098,229,115.87260231707664,27.170658687456534,1,0,0,0,0,2018-09-10 04:43:35,13,13270,1.0
9,46606,AF00098,AAA9101098,226,115.87257094609257,27.170636333606346,1,0,0,0,0,2018-09-10 04:43:36,12,13270,1.0
10,46607,AF00098,AAA9101098,238,115.87253644479858,27.17061601238783,1,0,0,0,0,2018-09-10 04:43:37,14,13270,1.0
11,46608,AF00098,AAA9101098,231,115.87249957326027,27.17059723421194,1,0,0,0,0,2018-09-10 04:43:38,12,13270,1.0
12,46609,AF00098,AAA9101098,232,115.87246205132156,27.1705803371486,1,0,0,0,0,2018-09-10 04:43:39,12,13270,1.0
13,46610,AF00098,AAA9101098,242,115.87242003540219,27.170563953997014,1,0,0,0,0,2018-09-10 04:43:40,15,13270,1.0
14,46611,AF00098,AAA9101098,242,115.87237654935718,27.17054902488221,1,0,0,0,0,2018-09-10 04:43:41,15,13270,1.0
15,46612,AF00098,AAA9101098,237,115.87233390060248,27.1705310854125,1,0,0,0,0,2018-09-10 04:43:42,15,13270,1.0
16,46613,AF00098,AAA9101098,240,115.8722926244221,27.17051327610707,1,0,0,0,0,2018-09-10 04:43:43,14,13270,1.0
17,46614,AF00098,AAA9101098,241,115.87225382396018,27.170495887597347,1,0,0,0,0,2018-09-10 04:43:44,14,13270,1.0
18,46615,AF00098,AAA9101098,235,115.8722162792683,27.170478327756346,1,0,0,0,0,2018-09-10 04:43:45,14,13270,1.0
19,46616,AF00098,AAA9101098,233,115.87217916019345,27.170461267455178,1,0,0,0,0,2018-09-10 04:43:46,14,13270,1.0
20,46617,AF00098,AAA9101098,236,115.87214076119496,27.17044461480647,1,0,0,0,0,2018-09-10 04:43:47,15,13270,1.0
21,46618,AF00098,AAA9101098,235,115.87210199824906,27.1704273750752,1,0,0,0,0,2018-09-10 04:43:48,15,13270,1.0
22,46619,AF00098,AAA9101098,237,115.87206475670965,27.170409182856876,1,0,0,0,0,2018-09-10 04:43:49,15,13270,1.0
23,46620,AF00098,AAA9101098,238,115.87202562033055,27.170389745224398,1,0,0,0,0,2018-09-10 04:43:50,15,13270,1.0
24,46621,AF00098,AAA9101098,237,115.87198590533298,27.17036839515178,1,0,0,0,0,2018-09-10 04:43:51,15,13270,1.0
25,46622,AF00098,AAA9101098,233,115.87194299797461,27.17034307497691,1,0,0,0,0,2018-09-10 04:43:52,16,13270,2.0
26,46623,AF00098,AAA9101098,236,115.87188789510398,27.170310248545178,1,0,0,0,0,2018-09-10 04:43:54,15,13270,1.0
27,46624,AF00098,AAA9101098,237,115.87184787291291,27.17028542142816,1,0,0,0,0,2018-09-10 04:43:55,14,13270,1.0
28,46625,AF00098,AAA9101098,238,115.87181222918242,27.170264284842837,1,0,0,0,0,2018-09-10 04:43:56,14,13270,1.0
29,46626,AF00098,AAA9101098,236,115.87177998284606,27.170245106491592,1,0,0,0,0,2018-09-10 04:43:57,13,13270,1.0
30,46627,AF00098,AAA9101098,233,115.87175075849215,27.17022609041294,1,0,0,0,0,2018-09-10 04:43:58,13,13270,1.0
31,46628,AF00098,AAA9101098,239,115.87172269010964,27.170208736256946,1,0,0,0,0,2018-09-10 04:43:59,13,13270,1.0
32,46629,AF00098,AAA9101098,234,115.87169872164868,27.17018945593916,1,0,0,0,0,2018-09-10 04:44:00,12,13270,1.0
33,46630,AF00098,AAA9101098,222,115.87168042524581,27.170167822199392,1,0,0,0,0,2018-09-10 04:44:01,11,13270,1.0
34,46631,AF00098,AAA9101098,200,115.87167039732084,27.17014134496843,1,0,0,0,0,2018-09-10 04:44:02,13,13270,1.0
35,46632,AF00098,AAA9101098,171,115.87167469154362,27.170112345081222,1,0,0,0,0,2018-09-10 04:44:03,11,13270,1.0
36,46633,AF00098,AAA9101098,153,115.87169223228207,27.17007929858754,1,0,0,0,0,2018-09-10 04:44:04,15,13270,1.0
37,46634,AF00098,AAA9101098,144,115.8717162233017,27.170045182972377,1,0,0,0,0,2018-09-10 04:44:05,16,13270,1.0
38,46635,AF00098,AAA9101098,136,115.87174512683632,27.170011346174963,1,0,0,0,0,2018-09-10 04:44:06,16,13270,1.0
39,46636,AF00098,AAA9101098,130,115.87177727179954,27.169978036957314,1,0,0,0,0,2018-09-10 04:44:07,17,13270,1.0
40,46637,AF00098,AAA9101098,142,115.87181135510129,27.169941735776117,1,0,0,0,0,2018-09-10 04:44:08,18,13270,1.0
41,46638,AF00098,AAA9101098,141,115.87184750372163,27.169900459454706,1,0,0,0,0,2018-09-10 04:44:09,21,13270,1.0
42,46639,AF00098,AAA9101098,140,115.87188594415473,27.169855310974,1,0,0,0,0,2018-09-10 04:44:10,23,13270,1.0
43,46640,AF00098,AAA9101098,144,115.87192582355222,27.169809112308346,1,0,0,0,0,2018-09-10 04:44:11,23,13270,1.0
44,46641,AF00098,AAA9101098,139,115.87196695811163,27.169761560666682,1,0,0,0,0,2018-09-10 04:44:12,24,13270,1.0
45,46642,AF00098,AAA9101098,141,115.87200955288468,27.169714863539607,1,0,0,0,0,2018-09-10 04:44:13,23,13270,1.0
46,46643,AF00098,AAA9101098,141,115.87205146622775,27.1696679584364,1,0,0,0,0,2018-09-10 04:44:14,24,13270,1.0
47,46644,AF00098,AAA9101098,142,115.87209409013246,27.169620989976465,1,0,0,0,0,2018-09-10 04:44:15,24,13270,1.0
48,46645,AF00098,AAA9101098,140,115.87213837545144,27.169575530354642,1,0,0,0,0,2018-09-10 04:44:16,24,13270,1.0
49,46646,AF00098,AAA9101098,142,115.87218323297311,27.169530879058037,1,0,0,0,0,2018-09-10 04:44:17,24,13270,1.0
50,46647,AF00098,AAA9101098,138,115.87222844554522,27.169487567560036,1,0,0,0,0,2018-09-10 04:44:18,24,13270,1.0
51,46648,AF00098,AAA9101098,138,115.87227128903636,27.169443596992732,1,0,0,0,0,2018-09-10 04:44:19,23,13270,1.0
52,46649,AF00098,AAA9101098,138,115.8723145730269,27.169400536317585,1,0,0,0,0,2018-09-10 04:44:20,23,13270,1.0
53,46650,AF00098,AAA9101098,140,115.87235720627368,27.169358293070108,1,0,0,0,0,2018-09-10 04:44:21,22,13270,1.0
54,46651,AF00098,AAA9101098,139,115.87239862982557,27.16931649651486,1,0,0,0,0,2018-09-10 04:44:22,22,13270,1.0
55,46652,AF00098,AAA9101098,145,115.87243796517036,27.16927240847011,1,0,0,0,0,2018-09-10 04:44:23,20,13270,1.0
56,46653,AF00098,AAA9101098,142,115.87248181968788,27.169222846398405,1,0,0,0,0,2018-09-10 04:44:24,21,13270,2.0
