,Unnamed: 0,vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,location_time,gps_speed,mileage,time_diff
0,18605,AF00098,AAA9101098,0,115.873383,27.170681,1,0,0,0,0,2018-09-08 21:48:47,0,12945,9.0
1,18606,AF00098,AAA9101098,0,115.873383,27.170681,1,0,0,0,0,2018-09-08 21:48:56,0,12945,1.0
2,18607,AF00098,AAA9101098,0,115.873383,27.170681,1,0,0,0,0,2018-09-08 21:48:57,0,12945,1.0
3,18608,AF00098,AAA9101098,0,115.873383,27.170681,1,0,0,0,0,2018-09-08 21:48:58,0,12945,1.0
4,18609,AF00098,AAA9101098,0,115.873383,27.170681,1,0,0,0,0,2018-09-08 21:48:59,0,12945,2.0
5,18610,AF00098,AAA9101098,0,115.873383,27.170681,1,0,0,0,0,2018-09-08 21:49:01,0,12945,1.0
6,18611,AF00098,AAA9101098,0,115.873383,27.170681,1,0,0,0,0,2018-09-08 21:49:02,0,12945,1.0
7,18612,AF00098,AAA9101098,0,115.873383,27.170681,1,0,0,0,0,2018-09-08 21:49:03,0,12945,1.0
8,18613,AF00098,AAA9101098,0,115.873383,27.170681,1,0,0,0,0,2018-09-08 21:49:04,0,12945,1.0
9,18614,AF00098,AAA9101098,0,115.873383,27.170681,1,0,0,0,0,2018-09-08 21:49:05,0,12945,1.0
10,18615,AF00098,AAA9101098,0,115.873383,27.170681,1,0,0,0,0,2018-09-08 21:49:06,0,12945,1.0
11,18616,AF00098,AAA9101098,0,115.873383,27.170681,1,0,0,0,0,2018-09-08 21:49:07,0,12945,1.0
12,18617,AF00098,AAA9101098,0,115.873383,27.170681,1,0,0,0,0,2018-09-08 21:49:08,0,12945,1.0
13,18618,AF00098,AAA9101098,0,115.873383,27.170681,1,0,0,0,0,2018-09-08 21:49:09,0,12945,1.0
14,18619,AF00098,AAA9101098,0,115.873383,27.170681,1,0,0,0,0,2018-09-08 21:49:10,0,12945,1.0
15,18620,AF00098,AAA9101098,0,115.873383,27.170681,1,0,0,0,0,2018-09-08 21:49:11,0,12945,1.0
16,18621,AF00098,AAA9101098,0,115.873383,27.170681,1,0,0,0,0,2018-09-08 21:49:12,0,12945,1.0
17,18622,AF00098,AAA9101098,0,115.873383,27.170681,1,0,0,0,0,2018-09-08 21:49:13,0,12945,1.0
