,Unnamed: 0,vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,location_time,gps_speed,mileage,time_diff
0,41801,AF00098,AAA9101098,84,115.875873,27.168371,1,0,0,0,0,2018-09-10 00:22:16,0,13209,1.0
1,41802,AF00098,AAA9101098,84,115.875873,27.168371,1,0,0,0,0,2018-09-10 00:22:17,0,13209,1.0
2,41803,AF00098,AAA9101098,84,115.875873,27.168371,1,0,0,0,0,2018-09-10 00:22:18,0,13209,2.0
3,41804,AF00098,AAA9101098,84,115.875873,27.168371,1,0,0,0,0,2018-09-10 00:22:20,0,13209,1.0
4,41805,AF00098,AAA9101098,84,115.875873,27.168371,1,0,0,0,0,2018-09-10 00:22:21,0,13209,1.0
5,41806,AF00098,AAA9101098,84,115.875873,27.168371,1,0,0,0,0,2018-09-10 00:22:22,0,13209,2.0
6,41807,AF00098,AAA9101098,84,115.875873,27.168371,1,0,0,0,0,2018-09-10 00:22:24,0,13209,1.0
7,41808,AF00098,AAA9101098,84,115.875873,27.168371,1,0,0,0,0,2018-09-10 00:22:25,0,13209,1.0
8,41809,AF00098,AAA9101098,84,115.875873,27.168371,1,0,0,0,0,2018-09-10 00:22:26,0,13209,1.0
9,41810,AF00098,AAA9101098,84,115.875873,27.168371,1,0,0,0,0,2018-09-10 00:22:27,0,13209,1.0
10,41811,AF00098,AAA9101098,84,115.875873,27.168371,1,0,0,0,0,2018-09-10 00:22:28,0,13209,1.0
11,41812,AF00098,AAA9101098,84,115.875873,27.168371,1,0,0,0,0,2018-09-10 00:22:29,0,13209,1.0
12,41813,AF00098,AAA9101098,84,115.875873,27.168371,1,0,0,0,0,2018-09-10 00:22:30,0,13209,2.0
13,41814,AF00098,AAA9101098,84,115.875873,27.168371,1,0,0,0,0,2018-09-10 00:22:32,0,13209,1.0
14,41815,AF00098,AAA9101098,84,115.875873,27.168371,1,0,0,0,0,2018-09-10 00:22:33,0,13209,1.0
15,41816,AF00098,AAA9101098,84,115.875873,27.168371,1,0,0,0,0,2018-09-10 00:22:34,0,13209,1.0
16,41817,AF00098,AAA9101098,84,115.875873,27.168371,1,0,0,0,0,2018-09-10 00:22:35,0,13209,1.0
17,41818,AF00098,AAA9101098,84,115.875873,27.168371,1,0,0,0,0,2018-09-10 00:22:36,0,13209,1.0
18,41819,AF00098,AAA9101098,84,115.875873,27.168371,1,0,0,0,0,2018-09-10 00:22:37,0,13209,1.0
19,41820,AF00098,AAA9101098,84,115.875873,27.168371,1,0,0,0,0,2018-09-10 00:22:38,0,13209,1.0
20,41821,AF00098,AAA9101098,84,115.875873,27.168371,1,0,0,0,0,2018-09-10 00:22:39,0,13209,1.0
21,41822,AF00098,AAA9101098,84,115.875873,27.168371,1,0,0,0,0,2018-09-10 00:22:40,0,13209,1.0
22,41823,AF00098,AAA9101098,84,115.875873,27.168371,1,0,0,0,0,2018-09-10 00:22:41,0,13209,1.0
