,Unnamed: 0,vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,location_time,gps_speed,mileage,time_diff
0,50609,AF00098,AAA9101098,0,115.83311000000002,27.416681000000004,1,0,0,0,0,2018-09-10 08:37:19,0,13318,2.0
1,50610,AF00098,AAA9101098,0,115.83311,27.41668100000001,1,0,0,0,0,2018-09-10 08:37:21,0,13318,1.0
2,50611,AF00098,AAA9101098,0,115.83311000000002,27.416681000000032,1,0,0,0,0,2018-09-10 08:37:22,0,13318,1.0
3,50612,AF00098,AAA9101098,0,115.83311000000005,27.4166810000001,1,0,0,0,0,2018-09-10 08:37:23,0,13318,1.0
4,50613,AF00098,AAA9101098,0,115.83311000000015,27.416681000000317,1,0,0,0,0,2018-09-10 08:37:24,0,13318,1.0
5,50614,AF00098,AAA9101098,0,115.83311000000046,27.416681000001017,1,0,0,0,0,2018-09-10 08:37:25,0,13318,1.0
6,50615,AF00098,AAA9101098,0,115.83311000000147,27.41668100000326,1,0,0,0,0,2018-09-10 08:37:26,0,13318,1.0
7,50616,AF00098,AAA9101098,0,115.8331100000047,27.416681000010463,1,0,0,0,0,2018-09-10 08:37:27,0,13318,1.0
8,50617,AF00098,AAA9101098,0,115.83311000001505,27.416681000033584,1,0,0,0,0,2018-09-10 08:37:28,0,13318,1.0
9,50618,AF00098,AAA9101098,0,115.83311000004831,27.416681000107815,1,0,0,0,0,2018-09-10 08:37:29,0,13318,1.0
10,50619,AF00098,AAA9101098,0,115.83311000015506,27.41668100034612,1,0,0,0,0,2018-09-10 08:37:30,0,13318,1.0
11,50620,AF00098,AAA9101098,0,115.83311000049775,27.41668100111115,1,0,0,0,0,2018-09-10 08:37:31,0,13318,1.0
12,50621,AF00098,AAA9101098,0,115.83311000159787,27.416681003567135,1,0,0,0,0,2018-09-10 08:37:32,0,13318,1.0
