,Unnamed: 0,vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,location_time,gps_speed,mileage,time_diff
0,52244,AF00098,AAA9101098,238,115.87297005658944,27.170887638986365,1,0,0,0,0,2018-09-10 21:48:21,0,13334,1.0
1,52245,AF00098,AAA9101098,238,115.87285389916572,27.170806044494366,1,0,0,0,0,2018-09-10 21:48:22,0,13334,1.0
2,52246,AF00098,AAA9101098,238,115.87273774174199,27.17072445000237,1,0,0,0,0,2018-09-10 21:48:23,0,13334,1.0
3,52247,AF00098,AAA9101098,238,115.87262158431827,27.170642855510373,1,0,0,0,0,2018-09-10 21:48:24,0,13334,1.0
4,52248,AF00098,AAA9101098,238,115.87250542689453,27.170561261018378,1,0,0,0,0,2018-09-10 21:48:25,0,13334,2.0
5,52249,AF00098,AAA9101098,238,115.87238926947082,27.17047966652638,1,0,0,0,0,2018-09-10 21:48:27,0,13334,1.0
6,52250,AF00098,AAA9101098,238,115.8722731120471,27.170398072034384,1,0,0,0,0,2018-09-10 21:48:28,0,13334,1.0
7,52251,AF00098,AAA9101098,238,115.87215695462338,27.17031647754239,1,0,0,0,0,2018-09-10 21:48:29,0,13334,1.0
8,52252,AF00098,AAA9101098,238,115.87204079719966,27.170234883050394,1,0,0,0,0,2018-09-10 21:48:30,0,13334,1.0
9,52253,AF00098,AAA9101098,238,115.87192463977594,27.1701532885584,1,0,0,0,0,2018-09-10 21:48:31,0,13334,46.0
10,52254,AF00098,AAA9101098,139,115.87180848235222,27.170071694066404,1,0,0,0,0,2018-09-10 21:49:17,11,13334,1.0
11,52255,AF00098,AAA9101098,133,115.87178944039191,27.170029379029017,1,0,0,0,0,2018-09-10 21:49:18,11,13334,1.0
12,52256,AF00098,AAA9101098,146,115.87180013708983,27.1699937551713,1,0,0,0,0,2018-09-10 21:49:19,12,13334,1.0
13,52257,AF00098,AAA9101098,135,115.87183245702295,27.16995163294518,1,0,0,0,0,2018-09-10 21:49:20,14,13334,1.0
14,52258,AF00098,AAA9101098,139,115.87186088956365,27.169919657773708,1,0,0,0,0,2018-09-10 21:49:21,14,13334,2.0
15,52259,AF00098,AAA9101098,138,115.8718891537941,27.16989021846324,1,0,0,0,0,2018-09-10 21:49:23,15,13334,1.0
16,52260,AF00098,AAA9101098,146,115.87191612370604,27.169861113640142,1,0,0,0,0,2018-09-10 21:49:24,13,13334,1.0
17,52261,AF00098,AAA9101098,137,115.87194481253897,27.169832182229854,1,0,0,0,0,2018-09-10 21:49:25,15,13334,1.0
18,52262,AF00098,AAA9101098,140,115.87197321431661,27.169801999983896,1,0,0,0,0,2018-09-10 21:49:26,15,13334,1.0
19,52263,AF00098,AAA9101098,142,115.87200194355066,27.169770287979834,1,0,0,0,0,2018-09-10 21:49:27,16,13334,1.0
20,52264,AF00098,AAA9101098,146,115.8720290565196,27.16973748722367,1,0,0,0,0,2018-09-10 21:49:28,16,13334,1.0
21,52265,AF00098,AAA9101098,141,115.87205472610094,27.16970390244756,1,0,0,0,0,2018-09-10 21:49:29,17,13334,1.0
22,52266,AF00098,AAA9101098,139,115.87208303635194,27.169671697462878,1,0,0,0,0,2018-09-10 21:49:30,16,13334,1.0
23,52267,AF00098,AAA9101098,139,115.87211446177194,27.169640558598807,1,0,0,0,0,2018-09-10 21:49:31,17,13334,1.0
24,52268,AF00098,AAA9101098,139,115.87214506409916,27.16961027439743,1,0,0,0,0,2018-09-10 21:49:32,17,13334,1.0
25,52269,AF00098,AAA9101098,139,115.87217423567334,27.169583469584456,1,0,0,0,0,2018-09-10 21:49:33,16,13334,1.0
26,52270,AF00098,AAA9101098,142,115.87220070936465,27.1695604430361,1,0,0,0,0,2018-09-10 21:49:34,13,13334,1.0
27,52271,AF00098,AAA9101098,141,115.87222368009427,27.16954115433801,1,0,0,0,0,2018-09-10 21:49:35,11,13334,1.0
28,52272,AF00098,AAA9101098,142,115.8722431033543,27.16952669154679,1,0,0,0,0,2018-09-10 21:49:36,0,13334,1.0
29,52273,AF00098,AAA9101098,144,115.87225809713415,27.169517876620095,1,0,0,0,0,2018-09-10 21:49:37,0,13334,1.0
30,52274,AF00098,AAA9101098,144,115.87226253263586,27.169511934835946,1,0,0,0,0,2018-09-10 21:49:38,0,13334,1.0
31,52275,AF00098,AAA9101098,144,115.87226319427948,27.169507423943468,1,0,0,0,0,2018-09-10 21:49:39,0,13334,1.0
32,52276,AF00098,AAA9101098,144,115.87226415288798,27.16950203181174,1,0,0,0,0,2018-09-10 21:49:40,0,13334,1.0
33,52277,AF00098,AAA9101098,144,115.8722668739052,27.169492098951196,1,0,0,0,0,2018-09-10 21:49:41,0,13334,1.0
34,52278,AF00098,AAA9101098,146,115.87227246026129,27.169477727794224,1,0,0,0,0,2018-09-10 21:49:42,0,13334,1.0
35,52279,AF00098,AAA9101098,147,115.8722802794599,27.16945988040661,1,0,0,0,0,2018-09-10 21:49:43,0,13334,2.0
36,52280,AF00098,AAA9101098,141,115.8722885249702,27.169437261017087,1,0,0,0,0,2018-09-10 21:49:45,0,13334,1.0
37,52281,AF00098,AAA9101098,141,115.87229298800482,27.169428808697383,1,0,0,0,0,2018-09-10 21:49:46,0,13334,1.0
