,location_time,Unnamed: 0,vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,gps_speed,mileage,time_diff
0,2018-09-12 09:40:01,143216.0,AD00013,AAA7109013,235.0,114.42169129965846,26.39623141637487,1.0,0.0,0.0,0.0,0.0,53.0,13034.0,1.0
1,2018-09-12 09:40:02,143217.0,AD00013,AAA7109013,237.0,114.42161232202187,26.396184886037826,1.0,0.0,0.0,0.0,0.0,53.0,13034.0,1.0
2,2018-09-12 09:40:03,143218.0,AD00013,AAA7109013,235.0,114.42150956137138,26.39612474896703,1.0,0.0,0.0,0.0,0.0,50.0,13034.0,1.0
3,2018-09-12 09:40:04,143219.0,AD00013,AAA7109013,237.0,114.42140217456901,26.396064274177064,1.0,0.0,0.0,0.0,0.0,48.0,13034.0,1.0
4,2018-09-12 09:40:05,143220.0,AD00013,AAA7109013,237.0,114.42129771331041,26.396009549625646,1.0,0.0,0.0,0.0,0.0,44.0,13034.0,1.0
5,2018-09-12 09:40:06,143221.0,AD00013,AAA7109013,244.0,114.42119555703184,26.395967672612173,1.0,0.0,0.0,0.0,0.0,41.0,13034.0,1.0
6,2018-09-12 09:40:07,143222.0,AD00013,AAA7109013,254.0,114.421094150126,26.39594553532336,1.0,0.0,0.0,0.0,0.0,37.0,13034.0,1.0
7,2018-09-12 09:40:08,143223.0,AD00013,AAA7109013,270.0,114.4209915998131,26.395944298406192,1.0,0.0,0.0,0.0,0.0,37.0,13034.0,1.0
8,2018-09-12 09:40:09,143224.0,AD00013,AAA7109013,284.0,114.42089120177354,26.39596498846551,1.0,0.0,0.0,0.0,0.0,37.0,13034.0,1.0
9,2018-09-12 09:40:10,143225.0,AD00013,AAA7109013,297.0,114.4207924205101,26.396004497834905,1.0,0.0,0.0,0.0,0.0,39.0,13034.0,1.0
10,2018-09-12 09:40:11,143226.0,AD00013,AAA7109013,306.0,114.42069689565255,26.396059475754484,1.0,0.0,0.0,0.0,0.0,40.0,13034.0,1.0
