,location_time,Unnamed: 0,Unnamed: 0.1,vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,gps_speed,mileage,time_diff
0,2018-08-03 00:59:55,0,27140.0,AA00004,AAA9101004,0.0,115.923255,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,2.0
1,2018-08-03 00:59:56,1,,AA00004,AAA9101004,0.0,115.923255,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,
2,2018-08-03 00:59:57,2,27141.0,AA00004,AAA9101004,0.0,115.923255,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,2.0
3,2018-08-03 00:59:58,3,,AA00004,AAA9101004,0.0,115.923255,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,
4,2018-08-03 00:59:59,4,27142.0,AA00004,AAA9101004,0.0,115.923255,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
5,2018-08-03 01:00:00,5,27143.0,AA00004,AAA9101004,0.0,115.923255,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
6,2018-08-03 01:00:01,6,27144.0,AA00004,AAA9101004,0.0,115.923255,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
7,2018-08-03 01:00:02,7,27145.0,AA00004,AAA9101004,0.0,115.923255,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
8,2018-08-03 01:00:03,8,27146.0,AA00004,AAA9101004,0.0,115.923255,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
9,2018-08-03 01:00:04,9,27147.0,AA00004,AAA9101004,0.0,115.923255,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
10,2018-08-03 01:00:05,10,27148.0,AA00004,AAA9101004,0.0,115.923255,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
11,2018-08-03 01:00:06,11,27149.0,AA00004,AAA9101004,0.0,115.923255,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
12,2018-08-03 01:00:07,12,27150.0,AA00004,AAA9101004,0.0,115.923255,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
13,2018-08-03 01:00:08,13,27151.0,AA00004,AAA9101004,0.0,115.923255,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
14,2018-08-03 01:00:09,14,27152.0,AA00004,AAA9101004,0.0,115.923255,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
15,2018-08-03 01:00:10,15,27153.0,AA00004,AAA9101004,0.0,115.923255,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
16,2018-08-03 01:00:11,16,27154.0,AA00004,AAA9101004,0.0,115.923255,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
17,2018-08-03 01:00:12,17,27155.0,AA00004,AAA9101004,0.0,115.923255,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
18,2018-08-03 01:00:13,18,27156.0,AA00004,AAA9101004,0.0,115.923255,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
19,2018-08-03 01:00:14,19,27157.0,AA00004,AAA9101004,0.0,115.923255,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
20,2018-08-03 01:00:15,20,27158.0,AA00004,AAA9101004,0.0,115.923255,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
21,2018-08-03 01:00:16,21,27159.0,AA00004,AAA9101004,0.0,115.923255,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
22,2018-08-03 01:00:17,22,27160.0,AA00004,AAA9101004,0.0,115.923255,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
23,2018-08-03 01:00:18,23,27161.0,AA00004,AAA9101004,0.0,115.923255,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
24,2018-08-03 01:00:19,24,27162.0,AA00004,AAA9101004,0.0,115.923255,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
25,2018-08-03 01:00:20,25,27163.0,AA00004,AAA9101004,0.0,115.923255,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,2.0
26,2018-08-03 01:00:21,26,,AA00004,AAA9101004,0.0,115.923255,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,
27,2018-08-03 01:00:22,27,27164.0,AA00004,AAA9101004,0.0,115.923255,28.652301,1.0,0.0,0.0,0.0,0.0,0.0,5860.0,1.0
