,location_time,Unnamed: 0,Unnamed: 0.1,vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,gps_speed,mileage,time_diff
0,2018-08-01 22:32:29,0,9144.0,AA00004,AAA9101004,0.0,115.92449717516823,28.6508902983388,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,2.0
1,2018-08-01 22:32:30,1,,AA00004,AAA9101004,0.0,115.92449606037474,28.650890701511656,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,
2,2018-08-01 22:32:31,2,9145.0,AA00004,AAA9101004,0.0,115.92449494558123,28.65089110468451,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,2.0
3,2018-08-01 22:32:32,3,,AA00004,AAA9101004,0.0,115.92448970217514,28.65089300103651,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,
4,2018-08-01 22:32:33,4,9146.0,AA00004,AAA9101004,0.0,115.92448445876906,28.65089489738851,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,1.0
5,2018-08-01 22:32:34,5,9147.0,AA00004,AAA9101004,0.0,115.92448524221498,28.65089665504264,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,1.0
6,2018-08-01 22:32:35,6,9148.0,AA00004,AAA9101004,0.0,115.92448635305936,28.650899298104306,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,1.0
7,2018-08-01 22:32:36,7,9149.0,AA00004,AAA9101004,0.0,115.92448794112877,28.65090099242812,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,1.0
8,2018-08-01 22:32:37,8,9150.0,AA00004,AAA9101004,0.0,115.92448944962284,28.650902676517173,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,1.0
9,2018-08-01 22:32:38,9,9151.0,AA00004,AAA9101004,0.0,115.92449021418028,28.65090392336118,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,1.0
10,2018-08-01 22:32:39,10,9152.0,AA00004,AAA9101004,0.0,115.92449126824202,28.650906418293342,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,1.0
11,2018-08-01 22:32:40,11,9153.0,AA00004,AAA9101004,0.0,115.92448998151215,28.650909478623944,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,1.0
12,2018-08-01 22:32:41,12,9154.0,AA00004,AAA9101004,0.0,115.92448731810732,28.650911834221372,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,1.0
13,2018-08-01 22:32:42,13,9155.0,AA00004,AAA9101004,0.0,115.9244864363686,28.65091261406002,1.0,0.0,0.0,0.0,0.0,0.0,5610.0,1.0
