,location_time,Unnamed: 0,Unnamed: 0.1,vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,gps_speed,mileage,time_diff
0,2018-08-06 00:12:09,0,40924.0,AA00004,AAA9101004,0.0,114.77780781022558,28.69888668229839,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,3.0
1,2018-08-06 00:12:10,1,,AA00004,AAA9101004,0.0,114.77780754450666,28.698887637657343,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,
2,2018-08-06 00:12:11,2,,AA00004,AAA9101004,0.0,114.77780727878773,28.698888593016296,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,
3,2018-08-06 00:12:12,3,40925.0,AA00004,AAA9101004,0.0,114.7778070130688,28.69888954837525,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
4,2018-08-06 00:12:13,4,40926.0,AA00004,AAA9101004,0.0,114.77780536371836,28.698895478390828,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
5,2018-08-06 00:12:14,5,40927.0,AA00004,AAA9101004,0.0,114.777800018424,28.698914696668336,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
6,2018-08-06 00:12:15,6,40928.0,AA00004,AAA9101004,0.0,114.7777834833322,28.69897414633657,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,2.0
7,2018-08-06 00:12:16,7,,AA00004,AAA9101004,0.0,114.77777884147656,28.698986134747443,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,
8,2018-08-06 00:12:17,8,40929.0,AA00004,AAA9101004,0.0,114.77777419962094,28.698998123158315,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
9,2018-08-06 00:12:18,9,40930.0,AA00004,AAA9101004,0.0,114.77777404348465,28.69900327446456,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
10,2018-08-06 00:12:19,10,40931.0,AA00004,AAA9101004,0.0,114.77777114440514,28.69900600665061,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
11,2018-08-06 00:12:20,11,40932.0,AA00004,AAA9101004,0.0,114.77776844777487,28.6990087481605,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
12,2018-08-06 00:12:21,12,40933.0,AA00004,AAA9101004,0.0,114.77776637890415,28.699009734649806,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
13,2018-08-06 00:12:22,13,40934.0,AA00004,AAA9101004,0.0,114.77776624319272,28.699010349130486,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
14,2018-08-06 00:12:23,14,40935.0,AA00004,AAA9101004,0.0,114.77776785037949,28.69901145307585,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
15,2018-08-06 00:12:24,15,40936.0,AA00004,AAA9101004,0.0,114.77777205171196,28.6990131922124,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
16,2018-08-06 00:12:25,16,40937.0,AA00004,AAA9101004,0.0,114.7777777274955,28.699015200821773,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
17,2018-08-06 00:12:26,17,40938.0,AA00004,AAA9101004,0.0,114.77778302124044,28.699017490973862,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
18,2018-08-06 00:12:27,18,40939.0,AA00004,AAA9101004,0.0,114.77778834476351,28.699019067495065,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
19,2018-08-06 00:12:28,19,40940.0,AA00004,AAA9101004,0.0,114.77779415162888,28.699019336687822,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
20,2018-08-06 00:12:29,20,40941.0,AA00004,AAA9101004,0.0,114.77779736716423,28.699018675947862,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
21,2018-08-06 00:12:30,21,40942.0,AA00004,AAA9101004,0.0,114.77780249940004,28.69901615894853,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
22,2018-08-06 00:12:31,22,40943.0,AA00004,AAA9101004,0.0,114.77780412591135,28.699013864787663,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
23,2018-08-06 00:12:32,23,40944.0,AA00004,AAA9101004,0.0,114.77780452699128,28.69900997911203,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
24,2018-08-06 00:12:33,24,40945.0,AA00004,AAA9101004,0.0,114.777804264935,28.69900606415245,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
25,2018-08-06 00:12:34,25,40946.0,AA00004,AAA9101004,0.0,114.77780297235185,28.699003641084985,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
26,2018-08-06 00:12:35,26,40947.0,AA00004,AAA9101004,0.0,114.77780164100731,28.699002116788765,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
27,2018-08-06 00:12:36,27,40948.0,AA00004,AAA9101004,0.0,114.77780120832509,28.69900215817827,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
28,2018-08-06 00:12:37,28,40949.0,AA00004,AAA9101004,0.0,114.77780106770493,28.699003823279696,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
29,2018-08-06 00:12:38,29,40950.0,AA00004,AAA9101004,0.0,114.77780102200384,28.69900664258086,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
30,2018-08-06 00:12:39,30,40951.0,AA00004,AAA9101004,0.0,114.77780100715114,28.699007558843675,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
31,2018-08-06 00:12:40,31,40952.0,AA00004,AAA9101004,0.0,114.77780100232405,28.699007856625887,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
32,2018-08-06 00:12:41,32,40953.0,AA00004,AAA9101004,0.0,114.7778010007551,28.69900795340425,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
33,2018-08-06 00:12:42,33,40954.0,AA00004,AAA9101004,0.0,114.7778010002448,28.69900798485753,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
34,2018-08-06 00:12:43,34,40955.0,AA00004,AAA9101004,0.0,114.77780100007776,28.699007995081768,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
35,2018-08-06 00:12:44,35,40956.0,AA00004,AAA9101004,0.0,114.7778010000197,28.699007998410874,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
36,2018-08-06 00:12:45,36,40957.0,AA00004,AAA9101004,0.0,114.7778009999893,28.699007999512066,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
37,2018-08-06 00:12:46,37,40958.0,AA00004,AAA9101004,0.0,114.77780099994386,28.699007999929176,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
38,2018-08-06 00:12:47,38,40959.0,AA00004,AAA9101004,0.0,114.77780099981977,28.699008000246977,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
39,2018-08-06 00:12:48,39,40960.0,AA00004,AAA9101004,0.0,114.777800999443,28.69900800091101,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
40,2018-08-06 00:12:49,40,40961.0,AA00004,AAA9101004,0.0,114.77780099828527,28.699008002852217,1.0,0.0,0.0,0.0,0.0,0.0,6011.0,1.0
