,acc_state,Device Num,Direction Angle,Foot Brake,gps_speed,Hand Brake,lat,Left Turn Signals,lng,location_time,mileage,Right Turn Signals,Vehicleplatenumber,time_diff
59719,1,AAA7109003,317,0,0,0,27.207731,0,115.133035,2018-10-12 23:54:00,19388,0,AD00003,0.0
59720,1,AAA7109003,317,0,0,0,27.207731,0,115.133035,2018-10-12 23:54:00,19388,0,AD00003,0.0
59721,1,AAA7109003,317,0,0,0,27.207731,0,115.133035,2018-10-12 23:54:00,19388,0,AD00003,0.0
59722,1,AAA7109003,317,0,0,0,27.207731,0,115.133035,2018-10-12 23:54:00,19388,0,AD00003,0.0
59723,1,AAA7109003,317,0,0,0,27.207731,0,115.133035,2018-10-12 23:54:00,19388,0,AD00003,0.0
59724,1,AAA7109003,317,0,0,0,27.207731,0,115.133035,2018-10-12 23:54:00,19388,0,AD00003,0.0
59725,1,AAA7109003,317,0,0,0,27.207731,0,115.133035,2018-10-12 23:54:00,19388,0,AD00003,0.0
59726,1,AAA7109003,317,0,0,0,27.207731,0,115.133035,2018-10-12 23:54:00,19388,0,AD00003,0.0
59727,1,AAA7109003,317,0,0,0,27.207731,0,115.133035,2018-10-12 23:54:00,19388,0,AD00003,0.0
59728,1,AAA7109003,317,0,0,0,27.207731,0,115.133035,2018-10-12 23:54:00,19388,0,AD00003,0.0
59729,1,AAA7109003,317,0,0,0,27.207731,0,115.133035,2018-10-12 23:54:00,19388,0,AD00003,0.0
59730,1,AAA7109003,317,0,0,0,27.207731,0,115.133035,2018-10-12 23:54:00,19388,0,AD00003,0.0
59731,1,AAA7109003,317,0,0,0,27.207731,0,115.133035,2018-10-12 23:54:00,19388,0,AD00003,0.0
59732,1,AAA7109003,317,0,0,0,27.207731,0,115.133035,2018-10-12 23:54:00,19388,0,AD00003,0.0
59733,1,AAA7109003,317,0,0,0,27.207731,0,115.133035,2018-10-12 23:54:00,19388,0,AD00003,0.0
59734,1,AAA7109003,317,0,0,0,27.207731,0,115.133035,2018-10-12 23:54:00,19388,0,AD00003,0.0
59735,1,AAA7109003,317,0,0,0,27.207731,0,115.133035,2018-10-12 23:54:00,19388,0,AD00003,0.0
59736,1,AAA7109003,317,0,0,0,27.207731,0,115.133035,2018-10-12 23:54:00,19388,0,AD00003,0.0
59737,1,AAA7109003,317,0,0,0,27.207731,0,115.133035,2018-10-12 23:54:00,19388,0,AD00003,0.0
59738,1,AAA7109003,317,0,0,0,27.207731,0,115.133035,2018-10-12 23:54:00,19388,0,AD00003,0.0
59739,1,AAA7109003,317,0,0,0,27.207731,0,115.133035,2018-10-12 23:54:00,19388,0,AD00003,0.0
59740,1,AAA7109003,317,0,0,0,27.207731,0,115.133035,2018-10-12 23:54:00,19388,0,AD00003,0.0
59741,1,AAA7109003,317,0,0,0,27.207731,0,115.133035,2018-10-12 23:54:00,19388,0,AD00003,0.0
59742,1,AAA7109003,317,0,0,0,27.207731,0,115.133035,2018-10-12 23:54:00,19388,0,AD00003,0.0
