,acc_state,Device Num,Direction Angle,Foot Brake,gps_speed,Hand Brake,lat,Left Turn Signals,lng,location_time,mileage,Right Turn Signals,Vehicleplatenumber,time_diff
60242,1,AAA7109003,87,0,0,0,27.207725,0,115.133121,2018-10-13 23:53:00,19582,0,AD00003,0.0
60243,1,AAA7109003,87,0,0,0,27.207721000000003,0,115.133118,2018-10-13 23:53:00,19582,0,AD00003,0.0
60244,1,AAA7109003,87,0,0,0,27.207722999999998,0,115.13311999999999,2018-10-13 23:53:00,19582,0,AD00003,0.0
60245,1,AAA7109003,87,0,0,0,27.207720000000002,0,115.13311100000001,2018-10-13 23:53:00,19582,0,AD00003,0.0
60246,1,AAA7109003,87,0,0,0,27.207720000000002,0,115.13311100000001,2018-10-13 23:53:00,19582,0,AD00003,0.0
60247,1,AAA7109003,87,0,0,0,27.207720000000002,0,115.13311100000001,2018-10-13 23:53:00,19582,0,AD00003,0.0
60248,1,AAA7109003,87,0,0,0,27.207720000000002,0,115.13311100000001,2018-10-13 23:53:00,19582,0,AD00003,0.0
60249,1,AAA7109003,87,0,0,0,27.207720000000002,0,115.13311100000001,2018-10-13 23:53:00,19582,0,AD00003,0.0
60250,1,AAA7109003,87,0,0,0,27.207720000000002,0,115.13311100000001,2018-10-13 23:53:00,19582,0,AD00003,0.0
60251,1,AAA7109003,87,0,0,0,27.207720000000002,0,115.13311100000001,2018-10-13 23:53:00,19582,0,AD00003,0.0
60252,1,AAA7109003,87,0,0,0,27.207720000000002,0,115.13311100000001,2018-10-13 23:53:00,19582,0,AD00003,0.0
60253,1,AAA7109003,87,0,0,0,27.207720000000002,0,115.13311100000001,2018-10-13 23:53:00,19582,0,AD00003,0.0
60254,1,AAA7109003,87,0,0,0,27.207720000000002,0,115.13311100000001,2018-10-13 23:53:00,19582,0,AD00003,0.0
60255,1,AAA7109003,87,0,0,0,27.207720000000002,0,115.13311100000001,2018-10-13 23:53:00,19582,0,AD00003,0.0
60256,1,AAA7109003,87,0,0,0,27.207720000000002,0,115.13311100000001,2018-10-13 23:53:00,19582,0,AD00003,0.0
60257,1,AAA7109003,87,0,0,0,27.207720000000002,0,115.13311100000001,2018-10-13 23:53:00,19582,0,AD00003,0.0
60258,1,AAA7109003,87,0,0,0,27.207720000000002,0,115.13311100000001,2018-10-13 23:53:00,19582,0,AD00003,0.0
60259,1,AAA7109003,87,0,0,0,27.207720000000002,0,115.13311100000001,2018-10-13 23:53:00,19582,0,AD00003,0.0
60260,1,AAA7109003,87,0,0,0,27.207720000000002,0,115.13311100000001,2018-10-13 23:53:00,19582,0,AD00003,0.0
60261,1,AAA7109003,87,0,0,0,27.207720000000002,0,115.13311100000001,2018-10-13 23:53:00,19582,0,AD00003,0.0
60262,1,AAA7109003,87,0,0,0,27.207720000000002,0,115.13311100000001,2018-10-13 23:53:00,19582,0,AD00003,0.0
60263,1,AAA7109003,87,0,0,0,27.207720000000002,0,115.13311100000001,2018-10-13 23:53:00,19582,0,AD00003,0.0
60264,1,AAA7109003,87,0,0,0,27.207720000000002,0,115.13311100000001,2018-10-13 23:53:00,19582,0,AD00003,0.0
