,acc_state,Device Num,Direction Angle,Foot Brake,gps_speed,Hand Brake,lat,Left Turn Signals,lng,location_time,mileage,Right Turn Signals,Vehicleplatenumber,time_diff
58025,1,AAA7109003,148,0,0,0,27.207561,0,115.13287,2018-10-09 23:55:00,18792,0,AD00003,0.0
58026,1,AAA7109003,148,0,0,0,27.207561,0,115.13287,2018-10-09 23:55:00,18792,0,AD00003,0.0
58027,1,AAA7109003,148,0,0,0,27.207561,0,115.13287,2018-10-09 23:55:00,18792,0,AD00003,0.0
58028,1,AAA7109003,148,0,0,0,27.207561,0,115.13287,2018-10-09 23:55:00,18792,0,AD00003,0.0
58029,1,AAA7109003,148,0,0,0,27.207561,0,115.13287,2018-10-09 23:55:00,18792,0,AD00003,0.0
58030,1,AAA7109003,148,0,0,0,27.207561,0,115.13287,2018-10-09 23:55:00,18792,0,AD00003,0.0
58031,1,AAA7109003,148,0,0,0,27.207561,0,115.13287,2018-10-09 23:55:00,18792,0,AD00003,0.0
58032,1,AAA7109003,148,0,0,0,27.207561,0,115.13287,2018-10-09 23:55:00,18792,0,AD00003,0.0
58033,1,AAA7109003,148,0,0,0,27.207561,0,115.13287,2018-10-09 23:55:00,18792,0,AD00003,0.0
58034,1,AAA7109003,148,0,0,0,27.207561,0,115.13287,2018-10-09 23:55:00,18792,0,AD00003,0.0
58035,1,AAA7109003,148,0,0,0,27.207561,0,115.13287,2018-10-09 23:55:00,18792,0,AD00003,0.0
58036,1,AAA7109003,148,0,0,0,27.207561,0,115.13287,2018-10-09 23:55:00,18792,0,AD00003,0.0
58037,1,AAA7109003,148,0,0,0,27.207561,0,115.13287,2018-10-09 23:55:00,18792,0,AD00003,0.0
58038,1,AAA7109003,148,0,0,0,27.207561,0,115.13287,2018-10-09 23:55:00,18792,0,AD00003,0.0
58039,1,AAA7109003,148,0,0,0,27.207561,0,115.13287,2018-10-09 23:55:00,18792,0,AD00003,0.0
58040,1,AAA7109003,148,0,0,0,27.207561,0,115.13287,2018-10-09 23:55:00,18792,0,AD00003,0.0
58041,1,AAA7109003,148,0,0,0,27.207561,0,115.13287,2018-10-09 23:55:00,18792,0,AD00003,0.0
58042,1,AAA7109003,148,0,0,0,27.207561,0,115.13287,2018-10-09 23:55:00,18792,0,AD00003,0.0
58043,1,AAA7109003,148,0,0,0,27.207561,0,115.13287,2018-10-09 23:55:00,18792,0,AD00003,0.0
58044,1,AAA7109003,148,0,0,0,27.207561,0,115.13287,2018-10-09 23:55:00,18792,0,AD00003,0.0
58045,1,AAA7109003,148,0,0,0,27.207561,0,115.13287,2018-10-09 23:55:00,18792,0,AD00003,0.0
58046,1,AAA7109003,148,0,0,0,27.207561,0,115.13287,2018-10-09 23:55:00,18792,0,AD00003,0.0
58047,1,AAA7109003,148,0,0,0,27.207561,0,115.13287,2018-10-09 23:55:00,18792,0,AD00003,0.0
58048,1,AAA7109003,148,0,0,0,27.207561,0,115.13287,2018-10-09 23:55:00,18792,0,AD00003,0.0
