,acc_state,Device Num,Direction Angle,Foot Brake,gps_speed,Hand Brake,lat,Left Turn Signals,lng,location_time,mileage,Right Turn Signals,Vehicleplatenumber,time_diff
38270,1,AAA7109003,357,0,65,0,27.617708,0,114.980751,2018-08-07 01:40:00,5941,0,AD00003,0.0
38271,1,AAA7109003,357,0,65,0,27.617708,0,114.980751,2018-08-07 01:40:00,5941,0,AD00003,0.0
38272,1,AAA7109003,358,0,65,0,27.617871,0,114.980745,2018-08-07 01:40:00,5941,0,AD00003,0.0
38273,1,AAA7109003,358,0,65,0,27.617871,0,114.980745,2018-08-07 01:40:00,5941,0,AD00003,0.0
38274,1,AAA7109003,358,0,64,0,27.618035,0,114.98074,2018-08-07 01:40:00,5941,0,AD00003,0.0
38275,1,AAA7109003,358,0,64,0,27.618035,0,114.98074,2018-08-07 01:40:00,5941,0,AD00003,0.0
38276,1,AAA7109003,358,0,64,0,27.618196,0,114.980733,2018-08-07 01:40:00,5941,0,AD00003,0.0
38277,1,AAA7109003,358,0,64,0,27.618196,0,114.980733,2018-08-07 01:40:00,5941,0,AD00003,0.0
38278,1,AAA7109003,358,0,64,0,27.618354999999998,0,114.980731,2018-08-07 01:40:00,5941,0,AD00003,0.0
38279,1,AAA7109003,358,0,64,0,27.618354999999998,0,114.980731,2018-08-07 01:40:00,5941,0,AD00003,0.0
38280,1,AAA7109003,359,0,63,0,27.618513,0,114.98073000000001,2018-08-07 01:40:00,5941,0,AD00003,0.0
38281,1,AAA7109003,359,0,63,0,27.618513,0,114.98073000000001,2018-08-07 01:40:00,5941,0,AD00003,0.0
38282,1,AAA7109003,359,0,63,0,27.61867,0,114.980731,2018-08-07 01:40:00,5941,0,AD00003,0.0
38283,1,AAA7109003,359,0,63,0,27.61867,0,114.980731,2018-08-07 01:40:00,5941,0,AD00003,0.0
38284,1,AAA7109003,0,0,63,0,27.618828000000004,0,114.98073500000001,2018-08-07 01:40:00,5941,0,AD00003,0.0
38285,1,AAA7109003,0,0,63,0,27.618828000000004,0,114.98073500000001,2018-08-07 01:40:00,5941,0,AD00003,0.0
