,acc_state,Device Num,Direction Angle,Foot Brake,gps_speed,Hand Brake,lat,Left Turn Signals,lng,location_time,mileage,Right Turn Signals,Vehicleplatenumber,time_diff
37878,1,AAA7109003,236,0,0,0,27.431726,0,114.92824499999999,2018-08-07 01:00:00,5908,0,AD00003,0.0
37879,1,AAA7109003,236,0,0,0,27.431726,0,114.92824499999999,2018-08-07 01:00:00,5908,0,AD00003,0.0
37880,1,AAA7109003,215,0,0,0,27.431711,0,114.92823,2018-08-07 01:00:00,5908,0,AD00003,0.0
37881,1,AAA7109003,215,0,0,0,27.431711,0,114.92823,2018-08-07 01:00:00,5908,0,AD00003,0.0
37882,1,AAA7109003,195,0,0,0,27.431695,0,114.92822,2018-08-07 01:00:00,5908,0,AD00003,0.0
37883,1,AAA7109003,195,0,0,0,27.431695,0,114.92822,2018-08-07 01:00:00,5908,0,AD00003,0.0
37884,1,AAA7109003,180,0,0,0,27.431678,0,114.92821799999999,2018-08-07 01:00:00,5908,0,AD00003,0.0
37885,1,AAA7109003,180,0,0,0,27.431678,0,114.92821799999999,2018-08-07 01:00:00,5908,0,AD00003,0.0
37886,1,AAA7109003,180,0,0,0,27.431665999999996,0,114.928225,2018-08-07 01:00:00,5908,0,AD00003,0.0
37887,1,AAA7109003,180,0,0,0,27.431665999999996,0,114.928225,2018-08-07 01:00:00,5908,0,AD00003,0.0
37888,1,AAA7109003,152,0,0,0,27.431648,0,114.928238,2018-08-07 01:00:00,5908,0,AD00003,0.0
37889,1,AAA7109003,152,0,0,0,27.431648,0,114.928238,2018-08-07 01:00:00,5908,0,AD00003,0.0
37890,1,AAA7109003,135,0,0,0,27.431631,0,114.928253,2018-08-07 01:00:00,5908,0,AD00003,0.0
37891,1,AAA7109003,135,0,0,0,27.431631,0,114.928253,2018-08-07 01:00:00,5908,0,AD00003,0.0
37892,1,AAA7109003,115,0,0,0,27.431618,0,114.928278,2018-08-07 01:00:00,5908,0,AD00003,0.0
37893,1,AAA7109003,115,0,0,0,27.431618,0,114.928278,2018-08-07 01:00:00,5908,0,AD00003,0.0
37894,1,AAA7109003,95,0,0,0,27.431613,0,114.92828999999999,2018-08-07 01:00:00,5908,0,AD00003,0.0
37895,1,AAA7109003,95,0,0,0,27.431613,0,114.92828999999999,2018-08-07 01:00:00,5908,0,AD00003,0.0
37896,1,AAA7109003,95,0,0,0,27.431603000000003,0,114.92831299999999,2018-08-07 01:00:00,5908,0,AD00003,0.0
37897,1,AAA7109003,95,0,0,0,27.431603000000003,0,114.92831299999999,2018-08-07 01:00:00,5908,0,AD00003,0.0
37898,1,AAA7109003,97,0,0,0,27.431558000000003,0,114.92837,2018-08-07 01:00:00,5908,0,AD00003,0.0
37899,1,AAA7109003,97,0,0,0,27.431558000000003,0,114.92837,2018-08-07 01:00:00,5908,0,AD00003,0.0
37900,1,AAA7109003,92,0,10,0,27.431555,0,114.92840100000001,2018-08-07 01:00:00,5908,0,AD00003,0.0
37901,1,AAA7109003,92,0,10,0,27.431555,0,114.92840100000001,2018-08-07 01:00:00,5908,0,AD00003,0.0
37902,1,AAA7109003,91,0,0,0,27.431534999999997,0,114.928428,2018-08-07 01:00:00,5908,0,AD00003,0.0
37903,1,AAA7109003,91,0,0,0,27.431534999999997,0,114.928428,2018-08-07 01:00:00,5908,0,AD00003,0.0
37904,1,AAA7109003,94,0,0,0,27.431538,0,114.928458,2018-08-07 01:00:00,5908,0,AD00003,0.0
37905,1,AAA7109003,94,0,0,0,27.431538,0,114.928458,2018-08-07 01:00:00,5908,0,AD00003,0.0
37906,1,AAA7109003,99,0,0,0,27.431533,0,114.92848799999999,2018-08-07 01:00:00,5908,0,AD00003,0.0
37907,1,AAA7109003,99,0,0,0,27.431533,0,114.92848799999999,2018-08-07 01:00:00,5908,0,AD00003,0.0
37908,1,AAA7109003,100,0,11,0,27.43153,0,114.928523,2018-08-07 01:00:00,5908,0,AD00003,0.0
37909,1,AAA7109003,100,0,11,0,27.43153,0,114.928523,2018-08-07 01:00:00,5908,0,AD00003,0.0
37910,1,AAA7109003,98,0,11,0,27.431525,0,114.92856299999998,2018-08-07 01:00:00,5908,0,AD00003,0.0
37911,1,AAA7109003,98,0,11,0,27.431525,0,114.92856299999998,2018-08-07 01:00:00,5908,0,AD00003,0.0
37912,1,AAA7109003,90,0,13,0,27.431525,0,114.928601,2018-08-07 01:00:00,5908,0,AD00003,0.0
37913,1,AAA7109003,90,0,13,0,27.431525,0,114.928601,2018-08-07 01:00:00,5908,0,AD00003,0.0
37914,1,AAA7109003,94,0,14,0,27.431520000000003,0,114.92864499999999,2018-08-07 01:00:00,5908,0,AD00003,0.0
37915,1,AAA7109003,94,0,14,0,27.431520000000003,0,114.92864499999999,2018-08-07 01:00:00,5908,0,AD00003,0.0
37916,1,AAA7109003,92,0,17,0,27.431516,0,114.928693,2018-08-07 01:00:00,5908,0,AD00003,0.0
37917,1,AAA7109003,92,0,17,0,27.431516,0,114.928693,2018-08-07 01:00:00,5908,0,AD00003,0.0
37918,1,AAA7109003,98,0,19,0,27.431508,0,114.92874599999999,2018-08-07 01:00:00,5908,0,AD00003,0.0
37919,1,AAA7109003,98,0,19,0,27.431508,0,114.92874599999999,2018-08-07 01:00:00,5908,0,AD00003,0.0
37920,1,AAA7109003,98,0,20,0,27.431497999999998,0,114.9288,2018-08-07 01:00:00,5908,0,AD00003,0.0
37921,1,AAA7109003,98,0,20,0,27.431497999999998,0,114.9288,2018-08-07 01:00:00,5908,0,AD00003,0.0
37922,1,AAA7109003,100,0,19,0,27.431488,0,114.928851,2018-08-07 01:00:00,5908,0,AD00003,0.0
37923,1,AAA7109003,100,0,19,0,27.431488,0,114.928851,2018-08-07 01:00:00,5908,0,AD00003,0.0
37924,1,AAA7109003,97,0,19,0,27.431483,0,114.928901,2018-08-07 01:00:00,5908,0,AD00003,0.0
37925,1,AAA7109003,97,0,19,0,27.431483,0,114.928901,2018-08-07 01:00:00,5908,0,AD00003,0.0
37926,1,AAA7109003,97,0,18,0,27.431475,0,114.928946,2018-08-07 01:00:00,5908,0,AD00003,0.0
