,acc_state,Device Num,Direction Angle,Foot Brake,gps_speed,Hand Brake,lat,Left Turn Signals,lng,location_time,mileage,Right Turn Signals,Vehicleplatenumber,time_diff
59211,1,AAA7109003,287,0,0,0,27.207722999999998,0,115.13311499999999,2018-10-11 23:53:00,19193,0,AD00003,0.0
59212,1,AAA7109003,287,0,0,0,27.207722999999998,0,115.13311499999999,2018-10-11 23:53:00,19193,0,AD00003,0.0
59213,1,AAA7109003,287,0,0,0,27.207722999999998,0,115.13311499999999,2018-10-11 23:53:00,19193,0,AD00003,0.0
59214,1,AAA7109003,287,0,0,0,27.207722999999998,0,115.13311499999999,2018-10-11 23:53:00,19193,0,AD00003,0.0
59215,1,AAA7109003,287,0,0,0,27.207722999999998,0,115.13311499999999,2018-10-11 23:53:00,19193,0,AD00003,0.0
59216,1,AAA7109003,287,0,0,0,27.207722999999998,0,115.13311499999999,2018-10-11 23:53:00,19193,0,AD00003,0.0
59217,1,AAA7109003,287,0,0,0,27.207722999999998,0,115.13311499999999,2018-10-11 23:53:00,19193,0,AD00003,0.0
59218,1,AAA7109003,287,0,0,0,27.207722999999998,0,115.13311499999999,2018-10-11 23:53:00,19193,0,AD00003,0.0
59219,1,AAA7109003,287,0,0,0,27.207722999999998,0,115.13311499999999,2018-10-11 23:53:00,19193,0,AD00003,0.0
59220,1,AAA7109003,287,0,0,0,27.207722999999998,0,115.13311499999999,2018-10-11 23:53:00,19193,0,AD00003,0.0
59221,1,AAA7109003,287,0,0,0,27.207722999999998,0,115.13311499999999,2018-10-11 23:53:00,19193,0,AD00003,0.0
59222,1,AAA7109003,287,0,0,0,27.207722999999998,0,115.13311499999999,2018-10-11 23:53:00,19193,0,AD00003,0.0
59223,1,AAA7109003,287,0,0,0,27.207722999999998,0,115.13311499999999,2018-10-11 23:53:00,19193,0,AD00003,0.0
59224,1,AAA7109003,287,0,0,0,27.207722999999998,0,115.13311499999999,2018-10-11 23:53:00,19193,0,AD00003,0.0
59225,1,AAA7109003,287,0,0,0,27.207722999999998,0,115.13311499999999,2018-10-11 23:53:00,19193,0,AD00003,0.0
59226,1,AAA7109003,287,0,0,0,27.207722999999998,0,115.13311499999999,2018-10-11 23:53:00,19193,0,AD00003,0.0
59227,1,AAA7109003,287,0,0,0,27.207722999999998,0,115.13311499999999,2018-10-11 23:53:00,19193,0,AD00003,0.0
59228,1,AAA7109003,287,0,0,0,27.207722999999998,0,115.13311499999999,2018-10-11 23:53:00,19193,0,AD00003,0.0
59229,1,AAA7109003,287,0,0,0,27.207722999999998,0,115.13311499999999,2018-10-11 23:53:00,19193,0,AD00003,0.0
59230,1,AAA7109003,287,0,0,0,27.207722999999998,0,115.13311499999999,2018-10-11 23:53:00,19193,0,AD00003,0.0
59231,1,AAA7109003,287,0,0,0,27.207722999999998,0,115.13311499999999,2018-10-11 23:53:00,19193,0,AD00003,0.0
59232,1,AAA7109003,287,0,0,0,27.207722999999998,0,115.13311499999999,2018-10-11 23:53:00,19193,0,AD00003,0.0
59233,1,AAA7109003,287,0,0,0,27.207722999999998,0,115.13311499999999,2018-10-11 23:53:00,19193,0,AD00003,0.0
59234,1,AAA7109003,287,0,0,0,27.207722999999998,0,115.13311499999999,2018-10-11 23:53:00,19193,0,AD00003,0.0
59235,1,AAA7109003,287,0,0,0,27.207722999999998,0,115.13311499999999,2018-10-11 23:53:00,19193,0,AD00003,0.0
59236,1,AAA7109003,287,0,0,0,27.207722999999998,0,115.13311499999999,2018-10-11 23:53:00,19193,0,AD00003,0.0
59237,1,AAA7109003,287,0,0,0,27.207722999999998,0,115.13311499999999,2018-10-11 23:53:00,19193,0,AD00003,0.0
59238,1,AAA7109003,287,0,0,0,27.207722999999998,0,115.13311499999999,2018-10-11 23:53:00,19193,0,AD00003,0.0
59239,1,AAA7109003,287,0,0,0,27.207722999999998,0,115.13311499999999,2018-10-11 23:53:00,19193,0,AD00003,0.0
59240,1,AAA7109003,287,0,0,0,27.207722999999998,0,115.13311499999999,2018-10-11 23:53:00,19193,0,AD00003,0.0
