,acc_state,Device Num,Direction Angle,Foot Brake,gps_speed,Hand Brake,lat,Left Turn Signals,lng,location_time,mileage,Right Turn Signals,Vehicleplatenumber,time_diff
58127,1,AAA7109003,136,0,0,0,27.207575,0,115.133055,2018-10-10 23:07:00,18999,0,AD00003,0.0
58128,1,AAA7109003,136,0,0,0,27.207575,0,115.133055,2018-10-10 23:07:00,18999,0,AD00003,0.0
58129,1,AAA7109003,136,0,0,0,27.207575,0,115.133055,2018-10-10 23:07:00,18999,0,AD00003,0.0
58130,1,AAA7109003,136,0,0,0,27.207575,0,115.133055,2018-10-10 23:07:00,18999,0,AD00003,0.0
58131,1,AAA7109003,136,0,0,0,27.207575,0,115.133055,2018-10-10 23:07:00,18999,0,AD00003,0.0
58132,1,AAA7109003,136,0,0,0,27.207575,0,115.133055,2018-10-10 23:07:00,18999,0,AD00003,0.0
58133,1,AAA7109003,136,0,0,0,27.207575,0,115.133055,2018-10-10 23:07:00,18999,0,AD00003,0.0
58134,1,AAA7109003,136,0,0,0,27.207575,0,115.133055,2018-10-10 23:07:00,18999,0,AD00003,0.0
58135,1,AAA7109003,136,0,0,0,27.207575,0,115.133055,2018-10-10 23:07:00,18999,0,AD00003,0.0
58136,1,AAA7109003,136,0,0,0,27.207575,0,115.133055,2018-10-10 23:07:00,18999,0,AD00003,0.0
58137,1,AAA7109003,136,0,0,0,27.207575,0,115.133055,2018-10-10 23:07:00,18999,0,AD00003,0.0
58138,1,AAA7109003,136,0,0,0,27.207575,0,115.133055,2018-10-10 23:07:00,18999,0,AD00003,0.0
58139,1,AAA7109003,136,0,0,0,27.207575,0,115.133055,2018-10-10 23:07:00,18999,0,AD00003,0.0
58140,1,AAA7109003,136,0,0,0,27.207575,0,115.133055,2018-10-10 23:07:00,18999,0,AD00003,0.0
58141,1,AAA7109003,136,0,0,0,27.207575,0,115.133055,2018-10-10 23:07:00,18999,0,AD00003,0.0
58142,1,AAA7109003,136,0,0,0,27.207575,0,115.133055,2018-10-10 23:07:00,18999,0,AD00003,0.0
58143,1,AAA7109003,136,0,0,0,27.207575,0,115.133055,2018-10-10 23:07:00,18999,0,AD00003,0.0
58144,1,AAA7109003,136,0,0,0,27.207575,0,115.133055,2018-10-10 23:07:00,18999,0,AD00003,0.0
58145,1,AAA7109003,136,0,0,0,27.207575,0,115.133055,2018-10-10 23:07:00,18999,0,AD00003,0.0
58146,1,AAA7109003,136,0,0,0,27.207575,0,115.133055,2018-10-10 23:07:00,18999,0,AD00003,0.0
58147,1,AAA7109003,136,0,0,0,27.207575,0,115.133055,2018-10-10 23:07:00,18999,0,AD00003,0.0
