,acc_state,Device Num,Direction Angle,Foot Brake,gps_speed,Hand Brake,lat,Left Turn Signals,lng,location_time,mileage,Right Turn Signals,Vehicleplatenumber,time_diff
35116,1,AAA7109003,86,0,0,0,27.207648,0,115.133131,2018-08-06 23:55:00,5869,0,AD00003,0.0
35117,1,AAA7109003,86,0,0,0,27.207648,0,115.133131,2018-08-06 23:55:00,5869,0,AD00003,60.0
35118,1,AAA7109003,86,0,0,0,27.207648,0,115.133131,2018-08-06 23:56:00,5869,0,AD00003,0.0
35119,1,AAA7109003,86,0,0,0,27.207648,0,115.133131,2018-08-06 23:56:00,5869,0,AD00003,0.0
35120,1,AAA7109003,86,0,0,0,27.207648,0,115.133131,2018-08-06 23:56:00,5869,0,AD00003,0.0
35121,1,AAA7109003,86,0,0,0,27.207648,0,115.133131,2018-08-06 23:56:00,5869,0,AD00003,0.0
35122,1,AAA7109003,86,0,0,0,27.207648,0,115.133131,2018-08-06 23:56:00,5869,0,AD00003,0.0
35123,1,AAA7109003,86,0,0,0,27.207648,0,115.133131,2018-08-06 23:56:00,5869,0,AD00003,0.0
35124,1,AAA7109003,86,0,0,0,27.207648,0,115.133131,2018-08-06 23:56:00,5869,0,AD00003,0.0
35125,1,AAA7109003,86,0,0,0,27.207648,0,115.133131,2018-08-06 23:56:00,5869,0,AD00003,0.0
35126,1,AAA7109003,86,0,0,0,27.207648,0,115.133131,2018-08-06 23:56:00,5869,0,AD00003,0.0
35127,1,AAA7109003,86,0,0,0,27.207648,0,115.133131,2018-08-06 23:56:00,5869,0,AD00003,0.0
35128,1,AAA7109003,86,0,0,0,27.207648,0,115.133131,2018-08-06 23:56:00,5869,0,AD00003,0.0
35129,1,AAA7109003,86,0,0,0,27.207648,0,115.133131,2018-08-06 23:56:00,5869,0,AD00003,0.0
35130,1,AAA7109003,86,0,0,0,27.207648,0,115.133131,2018-08-06 23:56:00,5869,0,AD00003,0.0
35131,1,AAA7109003,86,0,0,0,27.207648,0,115.133131,2018-08-06 23:56:00,5869,0,AD00003,0.0
35132,1,AAA7109003,86,0,0,0,27.207648,0,115.133131,2018-08-06 23:56:00,5869,0,AD00003,0.0
35133,1,AAA7109003,86,0,0,0,27.207648,0,115.133131,2018-08-06 23:56:00,5869,0,AD00003,0.0
35134,1,AAA7109003,86,0,0,0,27.207648,0,115.133131,2018-08-06 23:56:00,5869,0,AD00003,0.0
35135,1,AAA7109003,86,0,0,0,27.207648,0,115.133131,2018-08-06 23:56:00,5869,0,AD00003,0.0
35136,1,AAA7109003,86,0,0,0,27.207648,0,115.133131,2018-08-06 23:56:00,5869,0,AD00003,0.0
35137,1,AAA7109003,86,0,0,0,27.207648,0,115.133131,2018-08-06 23:56:00,5869,0,AD00003,0.0
35138,1,AAA7109003,86,0,0,0,27.207648,0,115.133131,2018-08-06 23:56:00,5869,0,AD00003,0.0
35139,1,AAA7109003,86,0,0,0,27.207648,0,115.133131,2018-08-06 23:56:00,5869,0,AD00003,0.0
35140,1,AAA7109003,86,0,0,0,27.207648,0,115.133131,2018-08-06 23:56:00,5869,0,AD00003,0.0
35141,1,AAA7109003,86,0,0,0,27.207648,0,115.133131,2018-08-06 23:56:00,5869,0,AD00003,0.0
35142,1,AAA7109003,86,0,0,0,27.207648,0,115.133131,2018-08-06 23:56:00,5869,0,AD00003,0.0
35143,1,AAA7109003,86,0,0,0,27.207648,0,115.133131,2018-08-06 23:56:00,5869,0,AD00003,0.0
35144,1,AAA7109003,86,0,0,0,27.207648,0,115.133131,2018-08-06 23:56:00,5869,0,AD00003,0.0
35145,1,AAA7109003,86,0,0,0,27.207648,0,115.133131,2018-08-06 23:56:00,5869,0,AD00003,0.0
35146,1,AAA7109003,86,0,0,0,27.207648,0,115.133131,2018-08-06 23:56:00,5869,0,AD00003,0.0
35147,1,AAA7109003,86,0,0,0,27.207648,0,115.133131,2018-08-06 23:56:00,5869,0,AD00003,0.0
35148,1,AAA7109003,86,0,0,0,27.207648,0,115.133131,2018-08-06 23:56:00,5869,0,AD00003,0.0
35149,1,AAA7109003,86,0,0,0,27.207648,0,115.133131,2018-08-06 23:56:00,5869,0,AD00003,0.0
