,acc_state,Device Num,Direction Angle,Foot Brake,gps_speed,Hand Brake,lat,Left Turn Signals,lng,location_time,mileage,Right Turn Signals,Vehicleplatenumber,time_diff
58567,1,AAA7109003,136,0,0,0,27.207701,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58568,1,AAA7109003,136,0,0,0,27.2077,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58569,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58570,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58571,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58572,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58573,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58574,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58575,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58576,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58577,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58578,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58579,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58580,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58581,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58582,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58583,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58584,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58585,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58586,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58587,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58588,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58589,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58590,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58591,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58592,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58593,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58594,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58595,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58596,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58597,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58598,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58599,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58600,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58601,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58602,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58603,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58604,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58605,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58606,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58607,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58608,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58609,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,0.0
58610,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:56:00,18999,0,AD00003,60.0
58611,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:57:00,18999,0,AD00003,0.0
58612,1,AAA7109003,136,0,0,0,27.207697999999997,0,115.13296799999999,2018-10-10 23:57:00,18999,0,AD00003,0.0
