,acc_state,Device Num,Direction Angle,Foot Brake,gps_speed,Hand Brake,lat,Left Turn Signals,lng,location_time,mileage,Right Turn Signals,Vehicleplatenumber,time_diff
60962,1,AAA7109003,271,0,0,0,27.207722999999998,0,115.133101,2018-10-15 23:41:00,19965,0,AD00003,0.0
60963,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:41:00,19965,0,AD00003,60.0
60964,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
60965,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
60966,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
60967,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
60968,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
60969,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
60970,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
60971,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
60972,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
60973,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
60974,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
60975,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
60976,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
60977,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
60978,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
60979,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
60980,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
60981,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
60982,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
60983,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
60984,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
60985,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
60986,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
60987,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
60988,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
60989,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
60990,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
60991,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
60992,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
60993,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
60994,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
60995,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
60996,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
60997,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
60998,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
60999,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
61000,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
61001,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
61002,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
61003,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
61004,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
61005,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
61006,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
61007,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
61008,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
61009,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
61010,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
61011,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
61012,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
61013,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
61014,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
61015,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
61016,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
61017,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
61018,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
61019,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,0.0
61020,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:42:00,19965,0,AD00003,60.0
61021,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:43:00,19965,0,AD00003,0.0
61022,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:43:00,19965,0,AD00003,0.0
61023,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:43:00,19965,0,AD00003,0.0
61024,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:43:00,19965,0,AD00003,0.0
61025,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:43:00,19965,0,AD00003,0.0
61026,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:43:00,19965,0,AD00003,0.0
61027,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:43:00,19965,0,AD00003,0.0
61028,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:43:00,19965,0,AD00003,0.0
61029,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:43:00,19965,0,AD00003,0.0
61030,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:43:00,19965,0,AD00003,0.0
61031,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:43:00,19965,0,AD00003,0.0
61032,1,AAA7109003,271,0,0,0,27.207725,0,115.133101,2018-10-15 23:43:00,19965,0,AD00003,0.0
