,vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,location_time,gps_speed,mileage,time_diff
20288,AD00083,AAA9101083,270,114.733213,27.409093,1,0,0,0,0,2018-09-10 00:34:27,15,12326,2.0
20289,AD00083,AAA9101083,267,114.733161,27.409095,1,0,0,0,0,2018-09-10 00:34:29,16,12326,1.0
20290,AD00083,AAA9101083,267,114.733108,27.409098,1,0,0,0,0,2018-09-10 00:34:30,17,12326,1.0
20291,AD00083,AAA9101083,266,114.733046,27.409096,1,0,0,0,0,2018-09-10 00:34:31,20,12326,2.0
20292,AD00083,AAA9101083,267,114.73298,27.409095,1,0,0,0,0,2018-09-10 00:34:33,24,12326,1.0
20293,AD00083,AAA9101083,265,114.732901,27.409093,1,0,0,0,0,2018-09-10 00:34:34,26,12326,1.0
20294,AD00083,AAA9101083,266,114.732816,27.409093,1,0,0,0,0,2018-09-10 00:34:35,29,12326,1.0
20295,AD00083,AAA9101083,266,114.73273,27.409088,1,0,0,0,0,2018-09-10 00:34:36,31,12326,1.0
20296,AD00083,AAA9101083,266,114.73263500000002,27.409093,1,0,0,0,0,2018-09-10 00:34:37,32,12326,1.0
20297,AD00083,AAA9101083,266,114.732546,27.409088,1,0,0,0,0,2018-09-10 00:34:38,32,12326,1.0
20298,AD00083,AAA9101083,266,114.73245,27.409083000000006,1,0,0,0,0,2018-09-10 00:34:39,34,12326,1.0
20299,AD00083,AAA9101083,267,114.73235,27.40908,1,0,0,0,0,2018-09-10 00:34:40,36,12326,1.0
20300,AD00083,AAA9101083,267,114.732243,27.409075,1,0,0,0,0,2018-09-10 00:34:41,38,12326,1.0
20301,AD00083,AAA9101083,267,114.732133,27.409073,1,0,0,0,0,2018-09-10 00:34:42,40,12326,1.0
20302,AD00083,AAA9101083,267,114.73202,27.40907,1,0,0,0,0,2018-09-10 00:34:43,41,12326,1.0
20303,AD00083,AAA9101083,268,114.731903,27.409066,1,0,0,0,0,2018-09-10 00:34:44,43,12326,1.0
20304,AD00083,AAA9101083,270,114.731776,27.409066,1,0,0,0,0,2018-09-10 00:34:45,46,12326,1.0
20305,AD00083,AAA9101083,270,114.731641,27.409068,1,0,0,0,0,2018-09-10 00:34:46,47,12326,1.0
20306,AD00083,AAA9101083,270,114.731505,27.40907,1,0,0,0,0,2018-09-10 00:34:47,48,12326,1.0
20307,AD00083,AAA9101083,270,114.731366,27.409073,1,0,0,0,0,2018-09-10 00:34:48,49,12326,1.0
20308,AD00083,AAA9101083,270,114.731223,27.409078000000004,1,0,0,0,0,2018-09-10 00:34:49,50,12326,1.0
20309,AD00083,AAA9101083,271,114.73108,27.409083000000006,1,0,0,0,0,2018-09-10 00:34:50,50,12326,1.0
20310,AD00083,AAA9101083,271,114.730936,27.409086,1,0,0,0,0,2018-09-10 00:34:51,51,12326,1.0
20311,AD00083,AAA9101083,271,114.730793,27.409096,1,0,0,0,0,2018-09-10 00:34:52,50,12326,1.0
20312,AD00083,AAA9101083,271,114.730653,27.409105,1,0,0,0,0,2018-09-10 00:34:53,50,12326,1.0
20313,AD00083,AAA9101083,270,114.73051,27.409108000000003,1,0,0,0,0,2018-09-10 00:34:54,51,12326,1.0
20314,AD00083,AAA9101083,270,114.73036299999998,27.409111,1,0,0,0,0,2018-09-10 00:34:55,52,12326,1.0
20315,AD00083,AAA9101083,271,114.730216,27.409115000000003,1,0,0,0,0,2018-09-10 00:34:56,53,12326,1.0
20316,AD00083,AAA9101083,272,114.730068,27.409121000000006,1,0,0,0,0,2018-09-10 00:34:57,53,12326,1.0
20317,AD00083,AAA9101083,271,114.729918,27.409125,1,0,0,0,0,2018-09-10 00:34:58,54,12326,1.0
20318,AD00083,AAA9101083,271,114.72977,27.409128000000006,1,0,0,0,0,2018-09-10 00:34:59,53,12326,1.0
20319,AD00083,AAA9101083,271,114.729625,27.40913,1,0,0,0,0,2018-09-10 00:35:00,52,12326,1.0
20320,AD00083,AAA9101083,271,114.729481,27.409135,1,0,0,0,0,2018-09-10 00:35:01,50,12326,1.0
20321,AD00083,AAA9101083,270,114.729355,27.409141,1,0,0,0,0,2018-09-10 00:35:02,44,12326,1.0
20322,AD00083,AAA9101083,269,114.729251,27.409141,1,0,0,0,0,2018-09-10 00:35:03,35,12326,1.0
20323,AD00083,AAA9101083,262,114.729171,27.409133,1,0,0,0,0,2018-09-10 00:35:04,27,12326,1.0
20324,AD00083,AAA9101083,258,114.729103,27.409121000000006,1,0,0,0,0,2018-09-10 00:35:05,25,12326,1.0
20325,AD00083,AAA9101083,258,114.729041,27.409108000000003,1,0,0,0,0,2018-09-10 00:35:06,24,12326,1.0
20326,AD00083,AAA9101083,263,114.728978,27.409101,1,0,0,0,0,2018-09-10 00:35:07,24,12326,1.0
20327,AD00083,AAA9101083,269,114.72891,27.409098,1,0,0,0,0,2018-09-10 00:35:08,25,12326,1.0
20328,AD00083,AAA9101083,275,114.728831,27.409103,1,0,0,0,0,2018-09-10 00:35:09,29,12326,1.0
20329,AD00083,AAA9101083,277,114.72874,27.409111,1,0,0,0,0,2018-09-10 00:35:10,32,12327,1.0
20330,AD00083,AAA9101083,278,114.72863999999998,27.409123,1,0,0,0,0,2018-09-10 00:35:11,36,12327,1.0
20331,AD00083,AAA9101083,278,114.728535,27.409136,1,0,0,0,0,2018-09-10 00:35:12,38,12327,1.0
20332,AD00083,AAA9101083,278,114.728428,27.409148,1,0,0,0,0,2018-09-10 00:35:13,39,12327,1.0
20333,AD00083,AAA9101083,277,114.728318,27.40916,1,0,0,0,0,2018-09-10 00:35:14,40,12327,1.0
20334,AD00083,AAA9101083,279,114.728206,27.409175,1,0,0,0,0,2018-09-10 00:35:15,41,12327,1.0
20335,AD00083,AAA9101083,279,114.72809,27.409193,1,0,0,0,0,2018-09-10 00:35:16,42,12327,1.0
20336,AD00083,AAA9101083,279,114.727968,27.409208000000003,1,0,0,0,0,2018-09-10 00:35:17,44,12327,1.0
20337,AD00083,AAA9101083,277,114.727843,27.409225,1,0,0,0,0,2018-09-10 00:35:18,45,12327,1.0
20338,AD00083,AAA9101083,277,114.727716,27.409240000000004,1,0,0,0,0,2018-09-10 00:35:19,47,12327,1.0
20339,AD00083,AAA9101083,279,114.727583,27.40926,1,0,0,0,0,2018-09-10 00:35:20,48,12327,1.0
20340,AD00083,AAA9101083,279,114.727446,27.409283,1,0,0,0,0,2018-09-10 00:35:21,50,12327,1.0
20341,AD00083,AAA9101083,279,114.727306,27.409305,1,0,0,0,0,2018-09-10 00:35:22,50,12327,1.0
20342,AD00083,AAA9101083,279,114.727163,27.409326,1,0,0,0,0,2018-09-10 00:35:23,52,12327,1.0
20343,AD00083,AAA9101083,279,114.727016,27.409348,1,0,0,0,0,2018-09-10 00:35:24,53,12327,1.0
20344,AD00083,AAA9101083,279,114.726868,27.409370000000006,1,0,0,0,0,2018-09-10 00:35:25,54,12327,1.0
20345,AD00083,AAA9101083,278,114.726716,27.409393,1,0,0,0,0,2018-09-10 00:35:26,54,12327,1.0
20346,AD00083,AAA9101083,278,114.72656299999998,27.409415000000006,1,0,0,0,0,2018-09-10 00:35:27,56,12327,1.0
20347,AD00083,AAA9101083,278,114.726411,27.409435,1,0,0,0,0,2018-09-10 00:35:28,56,12327,1.0
20348,AD00083,AAA9101083,279,114.726255,27.409456,1,0,0,0,0,2018-09-10 00:35:29,56,12327,1.0
20349,AD00083,AAA9101083,279,114.7261,27.409478000000004,1,0,0,0,0,2018-09-10 00:35:30,56,12327,1.0
20350,AD00083,AAA9101083,278,114.72594,27.409498,1,0,0,0,0,2018-09-10 00:35:31,58,12327,1.0
20351,AD00083,AAA9101083,278,114.725781,27.40952,1,0,0,0,0,2018-09-10 00:35:32,58,12327,1.0
20352,AD00083,AAA9101083,278,114.72562,27.409538,1,0,0,0,0,2018-09-10 00:35:33,57,12327,1.0
20353,AD00083,AAA9101083,278,114.725461,27.409558,1,0,0,0,0,2018-09-10 00:35:34,57,12327,1.0
20354,AD00083,AAA9101083,279,114.725305,27.40958,1,0,0,0,0,2018-09-10 00:35:35,56,12327,1.0
20355,AD00083,AAA9101083,279,114.72515,27.4096,1,0,0,0,0,2018-09-10 00:35:36,56,12327,1.0
20356,AD00083,AAA9101083,279,114.724996,27.409621,1,0,0,0,0,2018-09-10 00:35:37,55,12327,1.0
20357,AD00083,AAA9101083,278,114.724843,27.409640000000003,1,0,0,0,0,2018-09-10 00:35:38,55,12327,1.0
20358,AD00083,AAA9101083,278,114.724685,27.40966,1,0,0,0,0,2018-09-10 00:35:39,57,12327,1.0
20359,AD00083,AAA9101083,277,114.724525,27.40968,1,0,0,0,0,2018-09-10 00:35:40,58,12327,1.0
20360,AD00083,AAA9101083,277,114.72436299999998,27.409696000000004,1,0,0,0,0,2018-09-10 00:35:41,58,12327,1.0
20361,AD00083,AAA9101083,276,114.724201,27.40971,1,0,0,0,0,2018-09-10 00:35:42,59,12327,1.0
20362,AD00083,AAA9101083,275,114.724041,27.409725,1,0,0,0,0,2018-09-10 00:35:43,58,12327,1.0
20363,AD00083,AAA9101083,275,114.72388,27.409736,1,0,0,0,0,2018-09-10 00:35:44,57,12327,1.0
20364,AD00083,AAA9101083,274,114.723718,27.409746,1,0,0,0,0,2018-09-10 00:35:45,58,12327,1.0
20365,AD00083,AAA9101083,275,114.723553,27.40976,1,0,0,0,0,2018-09-10 00:35:46,59,12327,1.0
20366,AD00083,AAA9101083,275,114.723385,27.409776,1,0,0,0,0,2018-09-10 00:35:47,59,12327,1.0
20367,AD00083,AAA9101083,275,114.723216,27.409793,1,0,0,0,0,2018-09-10 00:35:48,60,12327,1.0
20368,AD00083,AAA9101083,274,114.723048,27.40981,1,0,0,0,0,2018-09-10 00:35:49,60,12327,1.0
20369,AD00083,AAA9101083,274,114.722878,27.409825,1,0,0,0,0,2018-09-10 00:35:50,60,12327,1.0
20370,AD00083,AAA9101083,274,114.72271,27.409838,1,0,0,0,0,2018-09-10 00:35:51,60,12327,1.0
20371,AD00083,AAA9101083,274,114.722541,27.409848,1,0,0,0,0,2018-09-10 00:35:52,59,12327,1.0
20372,AD00083,AAA9101083,274,114.722375,27.409865000000003,1,0,0,0,0,2018-09-10 00:35:53,59,12327,1.0
20373,AD00083,AAA9101083,274,114.72221100000002,27.40988,1,0,0,0,0,2018-09-10 00:35:54,58,12327,1.0
20374,AD00083,AAA9101083,274,114.722051,27.409891,1,0,0,0,0,2018-09-10 00:35:55,57,12327,1.0
